,idx,class,conversation,Augmentation
30,109,갈취 대화,"이봐요 아저씨. 잠깐 서 봐요.
저 말입니까?
내가 배가 고픈데 지금 수중에 돈이 다 떨어져서 말이야.
무슨 말이 하고 싶은 겁니까.
아저씨 돈 좀 있어요? 
요새 현금 들고 다니는 사람이 어딨습니까.
아이씨. 현금도 안 들고 다녀요. 그럼 저기 기에서 돈 좀 뽑아와요.
저 은행 카드는 없는데요.
편의점 기에서 돈 뽑아오면 되잖아!
지금 갈취하려는 거요?","ほら、おじさん。 ちょっと立ってみてください。
私ですか？
私がお腹が空いているのに、今お金が全部なくなってね。
何が言いたいのですか。
おじさん、お金ありますか？
最近現金を持ち歩く人がどこにいますか。
おっと、現金も持ち歩かないんですよ。 では、あそこからお金を取ってきてください。
あの、銀行カードは持っていませんが。
コンビニ機からお金を引き出してくればいいじゃん！
今、恐喝しようとしていることですか？"
31,118,갈취 대화,"야 너 이리와봐
저요?
니 말고 또 누구 있냐? 오라면 와
왜 그러세요
야 가진 거 다 내놔 봐
저 돈 없어요
신발 좋은 거 신었는데? 뒤져서 나오면 넌 죽는 거야
아 죄송해요 있는 돈 다 드릴테니까 때리지 마세요
얼마 있냐?
십만원 드릴게요","おい、あなた。こっちおいで
私ですか？
お前以外に誰かいるか？ 来いと言えば来い
どうしたんですか
おい、持っているものを全部出せよ
僕はお金がありません
いい靴を履いてるね？ 探して出てきたらお前は死ぬんだよ
あ、すみません。 あるお金を全部差し上げますので殴らないでください
いくらあるの？
10万ウォン差し上げます"
32,121,갈취 대화,"있는 돈 다 내놔! 아님 다 쏴버린다!
꺄악!!
너! 당장 돈 가져와.
저.저요?
그래 너 이새끼야. 말 못 알아처먹어? 너 먼저 죽을래?
죄. 죄송합니다!
이것들이. 다 죽고싶어? 뭘 꼬라봐!
아니.
어쭈? 말대꾸냐? 네가 그렇게 잘났으면 가방 좀 털어보자. 십만원 이상 안나오면 죽는다.
으악.!!","あるお金を全部出せ！ それとも全部撃っちゃうよ！
きゃあっ！！
あなた！今すぐお金を持ってきて。
私、私ですか？
そうだよ、あなた。 言葉が分からないの？ あなた 先に死ぬ？
すみません！
こいつら、みんな死にたいの？ 何を誘ってるんだよ！
いや.
あれ？口答えか？ 君がそんなに偉かったらかばんをちょっとはたいてみよう。 十万ウォン以上出ないと死ぬ。
うわっ！"
33,123,갈취 대화,"엄마 나도 바람막이 하나 사줘
바람막이 한 삼만원이면 되니?
무슨 삼만원이야 엄마는 도데체 언제적 이야기를 하는거야 엄마랑 이야기싫다고 자꾸 이러니까
미안하다. 엄마가 잘 몰라서 그래
아 30은 줘야 입을만한거 사
30이나? 이번달 아빠 월급이 조금밖에 안들어왔는데 다음달에 사주면 안될까?
아진짜 짜증나고 구질구질하게
미안해 아들
미안해하지말고 엄마 손에 끼고 있는 반지라도 줘봐
이거는 외할머니가 엄마 주신거야 아들
엄마 외할머니는 돌아가신지 20년됐고 이제는 산사람 보고 살아야지 언제까지 붙잡고 있을거야 그거 안주며 나 콱 차도에 뛰어든다 그러면 좋겠어? 엄마가 외할머니 반지 애끼다가 내가 골로 갔으면 좋겠냐고
여기있어 아들 이제 그런 말 하지마","お母さん、私もウィンドブレーカー買って
ウィンドブレーカーは3万ウォンくらいでいいの？
何が3万ウォンだよ。お母さんは一体いつの話をするんだよ。お母さんと話したくないって言うから
ごめんね。お母さんがよく知らないからだよ
あ、30歳になったら着れるものを買って
30だっけ？今月のお父さんの給料が少ししか入ってないから来月買ってくれない？
あ~本当にムカついて汚く
ごめんね、息子
すまないと思わないでママの手にはめている指輪でもくれ
これは母方のおばあちゃんが お母さんにくれたんだよ、息子
お母さん、おばあさんは亡くなって20年になるし、これからは生きている人に会って暮らさないと、いつまで捕まえているんだ。それを渡さずに私が車道に飛び込むとしたらいいの？ お母さんがおばあちゃんの指輪を気にかけて 僕がゴールに行ってほしいのかって
ここにいて、息子。 もうそんなこと言わないで"
34,126,갈취 대화,"손 들어 있는 돈 다꺼내
까약 강도다!!
돈 다 꺼내 놓고 밖으로 나가
알겠어요 근데 저기서 비밀번호를 눌러야 돈을 뺄수 있어요
그래 빨리해
저기.
이 새끼가 어디서 수작을 부려! 퍽
으악 잘못했어요
이 총으로 진짜 쏴버리는 수가 있어 말 잘들어
네.","手が入っているお金を全部出して
カヤック 強盗だ！！
お金を全部出して外に出て
分かりました。でもあそこで 暗証番号を押さないとお金を出せません
そうだね、早くやって
あそこ。
こいつがどこでインチキするんだよ！ パック
うわっ、ごめんなさい
この銃で本当に撃っちゃうかもしれない。 言うことをよく聞いて
はい。"
35,128,갈취 대화,"나 틴트 한번만 빌려줄 수 있어?
 아 틴트 같이 쓰면 안좋대
 엥 그거 한번 빌려주는게 그렇게 힘드냐?
 위생적으로 진짜 안좋대서 혼자 쓰고 싶어
 아니 나 약속있어서 화장해야된다고
 그건 어쩔수 없지 않을까.
 걍 내놔 대충 조금만 바를테니까
 아. 안되는데.
 잘쓸게 금방 돌려줄테니까 걱정말고?
 금방 돌려줘야해.","私、ティントを貸してくれる？
あ、ティントを一緒に使ったら よくないって
えっ、それ一度貸してあげるのがそんなに大変なの？
衛生的に本当に良くないって言うから一人で使いたい
いや、私約束があるから化粧しないと
それは仕方ないんじゃないかな。
そのまま出して。 適当に少しだけ塗るから
H。 ダメだよ。
よく使うよ、すぐ返すから心配しないでか？
すぐ返さないと。"
36,129,갈취 대화,"나 마실것 좀 사줘
또.?
또라니?
밥도 내가 샀잖아.
아 뭐 담에 내가 살게
이번이 몇번짼데
아 좋은말로 할때 사. 지갑없어
또.
그냥 돈 내고 꺼져. 보기 싫으니까
미안해.
뭐가 지쳐?","私に飲み物買ってくれ
また？
まただって？
ご飯も私が奢ったじゃん。
あ、次は僕がおごるよ
今回が何回目なんだけど
あ、いい言葉で話す時に買って。 財布ないよ
また。
そのままお金を払って消えて。 見たくないから
ごめんな。
何が疲れるの？"
37,136,갈취 대화,"강도다 폰 들어
살려주세요
현금을 전부 집어넣어
여기 있습니다
거짓말 하지마 이게 전부야?
정말입니다
총 맞고 싶어 어서 다 담아
이게 현금 전부 다 입니다
다른 값 나가는 게 있으면 더 넣어
살려주세요 제발","強盗だ、スマホを持って
生かしてください
現金を全部入れて
はい、こちらです。
嘘つくな、これで全部か？
本当です
銃に撃たれたい。早く全部入れて
これが現金全部です
他の値段が高いものがあればもっと入れて
どうか助けてください"
38,138,갈취 대화,"학생
저말이십니까?
내가 배가 고파서 그러는데 돈 좀있나?
아니요 없는데요
부모님한테 용돈 받은거 있을꺼 아니야
지금은 없습니다
뒤져서 나오면?
정말 없습니다
주머니 밖으로 보이는 흰색 봉투는 뭐지?
그건 학원비인데요","学生
私ですか？
私がお腹が空いているんだけど、お金ちょっとあるかな？
いいえ、ありません
親からもらったお小遣いあるんじゃないの
今はありません
探して出てきたら？
本当にありません
ポケットの外に見える白い封筒は何だろう？
それは塾代なんですけど"
39,139,갈취 대화,"야 너희집에 있는 목걸이 그거 나 주면안돼?
응? 그게무슨소리야
아주 번쩍하니 비싸보이던데 나 좀 갖자
안돼 그게 내가 갖고있는 전부야
무슨소리야? 너 돈 많잖아 나한테 기부 좀 해
 안된다니까. 그게 무슨 말같지도 않은소리야
내가 나중에 더블로 쳐서 갚아줄게 좀 줘봐
자꾸 이러면 너랑 연끊는다 한두번도 아니고 자꾸 왜 뭘 뺏어가려 하니?
마지막이야 진짜 마지막이야 한번만 내 딱한 사정 봐줘
너 매번 이런식이잖아 이건 금품 갈취야.","おい、君の家にあるネックレス、それ私にくれない？
うん？それはどういうこと
とてもぱっとして高そうだったが私ちょっと持って行こう
だめだよそれが私が持っているすべてだよ
何言ってるの？ あなた お金が多いじゃないか、私に寄付して
ダメだって。 それは話にもならないことだ
僕が後でダブルで打って返してあげる。 ちょっと貸して
ずっとこうしてたらあなたと縁を切るよ。 一度や二度でもないのに、なんで何かを奪おうとするんだ？
最後だよ 本当に最後だよ 一度だけ私の気の毒な事情見て
あなた 毎回こういうやり方じゃないか、これは金品強奪だよ。"
40,141,갈취 대화,"혹시 얼마 전 저희 길동기업 퇴사하신 김민수님 맞습니까?
네 맞는데요 혹시 누구시죠?
아 김대리 나야 컴퓨터에 저장되어 있던 이번 프로젝트 기밀문서가 다 사라졌다던데 혹시 다 삭제했나?
아유 그게 어떤 문서인데 제가 함부로 삭제했겠어요
그치? 그 파일 어디에 있나
제 에 가지고 있는데 그냥 드릴 순 없고 1억만 준비해서 오세요
1억.? 같이 일하던 사이인데 그냥 좋게 넘겨줄 순 없나?
그럼 그냥 경쟁사에 넘길게요
1억 당장은 너무 빨라 1주만 시간을 주게
딱 1주입니다 기한 넘기면 저도 바로 경쟁사에 가져다 줍니다.","もしかして、この前キルドン企業を退社されたキム·ミンスさんですか？
はい、合っていますが、どなたですか？
あ、キム代理、私だよ。パソコンに保存されていた今回のプロジェクトの機密文書がすべて消えたそうだが、もしかして全部削除したのかな？
ああ、それがどんな文書なのに私がむやみに削除したはずがありません
そうだよね？ そのファイルはどこにあるんだ
僕が持っているんですが、 そのまま差し上げることはできません。 1億だけ準備して来てください
1億？一緒に働いていた仲なんだけど、いいように渡してもらえないかな？
じゃあ、そのままライバル会社に渡します
1億ウォンすぐには早すぎるので1週間だけ時間をくれ
ちょうど1週間です 期限を過ぎると、私もすぐに競合他社に持ってきてくれます。"
