,idx,class,conversation,Augmentation
26,112,직장 내 괴롭힘 대화,"어우 정대리 이번에도 참 글래머 스럽게 입고왔네
네? 지금 저한태 하신말이세요?
뭐 내가 틀린말 했어?
아니 말이 너무 성희롱 같잖아요
아니 이쁜걸 이쁘다고 하지 그런 소릴 듣고 싶지 않으면 꾸미지를 말던가
아니 진짜 너무 심하신거 아니에요!
아니 이 새끼 봐라 나한테 감히 대들어?
부장님 참으세요 요즘 시국에 여자들이 너무 나대는거 아시잖아요","이번에도 정말 화려하게 차려 입으셨습니다
뭐? 내 얘기하는 거예요?
제가 틀린 말씀했습니까?
성희롱처럼 들립니다
아니요, 예쁘다고 합니다. 그 말을 듣고 싶지 않다면 꾸미지 마세요
너무하지 않나요!
저 사람을 보세요. 감히 저에게 말을 걸 수 있나요?
선생님, 참으세요. 요즘 여성들은 너무 지나치다는 것을 알고 있습니다"
27,115,직장 내 괴롭힘 대화,"거기 김대리. 나랑 잠깐 얘기 좀 해.
네 알겠습니다.
자기 요새 회사 내에 안좋은 소문 돌고 있는거 알고 있어?
네? 어떤 소문이요?
아니. 당사자가 모르면 안 되지.
네? 저요?
뻔뻔하네. 아주 철판을 까세요.
아니 무슨 말씀이신지.
몰라서 물어? 양심은 있니?
죄송한데 무슨 말씀이신지 모르겠습니다.","김 선생님, 잠시 말씀해 주세요.
네, 알겠습니다.
여보, 요즘 회사에 나쁜 소문이 돌고 있다는 거 아세요?
뭐? 무슨 소문?
아니요. 관계자가 알면 안 됩니다.
뭐? 나?
뻔뻔하네요 철판을 아주 잘 벗겨내시네요.
아니, 무슨 소리예요.
몰라서 묻는 건가요? 양심이 있나요?
죄송하지만 무슨 말인지 이해가 안 됩니다."
28,132,직장 내 괴롭힘 대화,"이거 인계받을때 제 업무 아니였는데요
아 그랬나? 새로와서 잘 모를텐데 보통 이쪽 담당이 일 다 하더라고
그래도 인계를 미리 받아서 그전까지 작업 다해놨어요 갑자기 이러시면.
바쁜거 아는데 그래도 원래 이쪽 담당이였어 그러게 물어보고 일을 진행했어야지
회사가 어떻게 진행되는지 저도 인계 받아서 아는데요 그래도 이렇게 막무가내로 진행할 수 없어요
아이 아직 회사일 잘 모를수 있어 이건 이쪽이 맡는 걸로 하자","제가 부임했을 때는 제 일이 아니었습니다
아 정말요? 저는 신입이라 잘 모르겠지만 보통은 이 담당자가 모든 업무를 처리합니다
하지만 저는 미리 인수인계를 하고 그때까지 작업했습니다.
바쁘시겠지만 이 쪽을 책임져야 했습니다. 물어봤어야 합니다
회사가 어떻게 운영되는지는 알지만 이렇게는 할 수 없습니다
아직 회사인지 모를 수도 있습니다. 이 문제를 해결합시다"
29,137,직장 내 괴롭힘 대화,"신과장 오늘 사직서 쓰고 내일부터 나오지 말게나.
네? 왜 그러시는거죠? 저 사직서 쓴다고 얘기 드린 적 없는데요. 다른사람이랑 착각하시는거 아닌가요?
신과장 착각이 심한건가 눈치가 없는건가? 진짜 왜 짜르는지 모르나? 아니면 알면서도 모른척 하는건가?
저요.? 죄송한데 진짜 갑자기 왜 그러시는지 모르겠어요. 저 회사에 뭐 크게 일 낸것도 없는데.
1년전에 말이야. 누가 우리 회사 세금횡령한다고 내부고발했을 때 그게 누군지 몰랐거든? 근데 이제 알았어 신과장 자네가 내부고발 했다며. 지금까지 꽁꽁 숨기느라 힘들었겠어. 남의 등에 칼 꽂으니까 좋아?
그건 법을 어겼으니 신고한겁니다. 그리고 내부고발로 사직시키는거 법원까지 갈 수 있는 문제라는거 아십니까?
동료를 믿지 못 하고 외부에 신고한 사람은 더이상 우리랑 일 할 자격이 없어. 당장 내쫓기전에 짐 정리하고 내일까지 자리 비워. 너 말고도 유망한 인재 많으니까. 동료 등에 칼을 꽂았으면 끝을 볼 각오는 했어야지.
부당 해고 하시면 신고할겁니다. 저는 그때 마땅히 해야 할 일을 했을 뿐이에요. 제가 이렇게 쫓겨나야 할 이유 모르겠습니다.
모르겠다고? 아직도 그 말이 나와? 그때 감사 들어가고 회사 한동안 고생 많이 했어. 그정도는 동료로써 눈 감아줄 수 있는거 아닌가? 넌 동료의 믿음을 저버렸어. 빨리 나가. 꼴도 보기 싫으니까. 월급은 대충 내가 일한 날에 맞춰서 계좌로 보내줄게.
너무하시네요. 저도 이런 회사에 더 이상 있고 싶지 않아요.
우리도 같은 입장이야. 자기 혼자 정의로운 척 하는 사람하고는 일 할 이유 못 느껴.","신 이사님, 오늘 사직서 쓰고 내일 나오지 마세요.
뭐요? 무슨 일이신가요? 사직서를 쓴다고 말한 적이 없습니다. 다른 사람으로 착각하신 건가요?
부서장님이 심각하게 잘못 알고 계신가요? 눈치가 없나요? 왜 짜는지 정말 모르시나요? 아니면 알고도 모르는 척하시나요?
저요? 죄송하지만 갑자기 왜 그러시는지 모르겠습니다. 저는 그 회사에 아무것도 한 적이 없습니다.
1년 전만 해도 누군가 우리 회사의 세금 횡령에 대해 내부 고발을 했을 때는 누군지 몰랐습니다. 하지만 지금은 알고 있습니다. 내부 고발을 하셨다고 들었습니다. 숨기기 힘들었을 텐데요. 다른 사람의 등에 칼을 대는 게 마음에 드시나요?
법을 어겨서 신고했는데, 내부 고발자로부터 사직하는 것은 법정에 가는 문제라는 것을 알고 계셨나요?
동료를 믿지 못하고 외부에 신고하는 사람들은 더 이상 우리와 함께 일할 자격이 없습니다. 내일까지 가방을 버리기 전에 짐을 싸서 나가세요. 여러분 외에도 유망한 인재들이 많이 있습니다. 동료의 등에 칼을 대었다면 끝을 볼 준비를 했어야 합니다.
부당하게 해고하면 신고하겠습니다. 저는 그때 마땅히 해야 할 일을 했을 뿐입니다. 제가 이렇게 쫓겨나야 할 이유가 없다고 생각합니다.
모르시겠어요? 아직도 그런 말을 하고 계신가요? 감사에 참여한 이후 한동안 힘들었습니다. 동료로서 눈을 감고 있어도 충분하지 않나요? 동료의 신뢰를 배신한 거죠. 나가세요. 당신을 보고 싶지 않아요. 제가 일한 날 월급을 대략 제 계좌로 보내드리겠습니다.
너무해요. 더 이상 이 회사에 있고 싶지 않아요.
우리는 같은 생각을 가지고 있습니다. 정의로운 척하는 사람과 함께 일할 이유가 없다고 생각합니다."
30,144,직장 내 괴롭힘 대화,"허가는 받은건가?
아뇨. 저희 이번 안전시설이 미흡하다고 하시네요.
뭐?아니 당장 허가 받아서 시작해도 모자랄 판에 이제와서 다시 준비를 한다니?
안전사항에 미달되는 조건이 너무 많다고 하시는데.
됐네. 내가 아는 다른 업체에 부탁해볼테니 그냥 내일부터 진행하도록 하게.
네? 그러다가 인부들 조금이라도 위험하게 된다면 그 후에 문제가 너무 커질텐데요.
그건 그 때 가서 생각해도 되지않나? 지금 시작도 안해보고 너무 미뤄진 거 안보여?
그치만 무엇보다 중요한게 인부들 안전이라고.
인부들 안전이야 중요하지. 근데 지금 우리보다 더 중요해? 이거 때 맞춰 진행못하면 너나 나나 둘다 모가지야 알아? 인부들한텐 말하지말고 진행시켜.
이건 좀 아닌 것 같은데요.
니가 못하면 내가 할테니까 넌 빠지던지. 대신 다신 이런 기회 없을 줄 알아.","허가를 받으셨나요?
아니요. 안전 시설이 충분하지 않다고 합니다.
뭐? 허가를 받고 바로 시작하는 것만으로는 부족해서 지금 다시 준비하는 건가요?
안전 요건에 미치지 못하는 조건이 너무 많습니다.
좋습니다. 제가 아는 다른 회사에 물어볼 테니 내일부터 시작합시다.
뭐? 그러면 근로자들이 조금 위험해지면 그 이후에는 문제가 너무 커질 것입니다.
그러면 생각해 볼 수 없나요? 시작도 하지 않고 너무 많이 지연된 것을 볼 수 없나요?
하지만 가장 중요한 것은 근로자의 안전입니다.
근로자는 안전합니다. 하지만 지금이 우리보다 더 중요할까요? 제때에 이런 일을 하지 않으면 당신과 나 모두 그렇게 하지 않을 것입니다. 아세요? 근로자에게 말하지 말고 그렇게 하도록 하세요.
이건 아닌 것 같습니다.
당신이 할 수 없다면 내가 할 테니까 당신은 떠나라. 하지만 다시는 이런 기회가 없을 거라는 건 알아요."
31,147,직장 내 괴롭힘 대화,"어이 신병.
이병 김범례.
와봐.
네.
네? 뒤질래?
.자.잘못들었습니다?
카드 있냐?
네 그렇습니다!
줘봐. 좀 쓴다.
아.알겠습니다.
? 표정 안푸냐?
죄송합니다.
좀 쓴다?
네 알겠습니다","신입사원 여러분.
김범례 일병.
이리 오세요.
좋아요.
뭐? 검색하시겠습니까?
제가 잘못 들었나요?
당신은 카드가 있나요?
네, 그 말이 맞아요.
주세요. 좀 쓰네요.
아, 그래요.
? 표정을 짓지 않나요?
죄송해요.
약간 쓴맛?
예, 알겠습니다"
32,157,직장 내 괴롭힘 대화,"선배 제 뒷담 그만좀 하세요
내가 언제
이제 저도 지칩니다.
들었어?어디서?
많이 들었어요
못생긴게 일못한다는건 팩트잖아 
선배 저 신고할게요
하던지요 시끌벅쩍 재밌겠네
사과 하시면 저도 끝낼게요 참는다고요
하던 일이나 하세요","제발 제 뒷담화 좀 그만하세요
언제
이제 저도 지쳤습니다.
들으셨나요? 어디?
많이 들었습니다
못생긴 것은 효과가 없다는 사실입니다
신고하겠습니다
시끄러울 겁니다. 재미있을 겁니다
사과하면 끝내겠습니다. 참겠습니다
하는 일하기"
33,158,직장 내 괴롭힘 대화,"어이 강대리 저기 가서 아메리카노 두잔이랑 달달한 빵좀 사와
부장님 저 지금 밀린 일이 너무 많습니다 
어쭈? 그건 니사정이고 임마 그런식으로 해봐 진급하기 싫지?
회사일을 열심히 하고 있는데 왜 그러십니까 부장님
당장 사와 강대리
네.
어휴 이부장 요즘 대리새끼들 너무 빠졌어
살살해 김부장 요즘 애들 이 그렇지 뭐
부장님 여기 사왔습니다
그래 왜이렇게 자리를 비워? 빨리 업무 끝내","저기 가서 아메리카노 두 잔과 달콤한 빵을 준비하세요
매니저님, 지금 밀린 업무가 많습니다
뭐? 그건 당신 상황이잖아요 승진하고 싶지 않죠?
회사에서 열심히 일하고 있습니다. 무슨 일이시죠
지금 가서 사세요, 강 선생님
좋아요.
이 매니저는 요즘 푹 빠져 있습니다
부드럽게 하세요. 요즘 김 부장님이 그러십니다
여기서 구입했습니다
왜 떠나는 거죠? 빨리 일을 끝내세요"
34,159,직장 내 괴롭힘 대화,"민선씨 점심 먹고 외근 나가죠?
 네.
그럼 나갔다가 오는 길에 힐튼 호텔 예약 좀 해줘요.
네? 그건 온라인으로도 가능하지 않을까요?
스위트룸 있나 확인하고 직접 예약 부탁해요
죄송합니다. 외근이 사적으로 나가는 건 아니여서요.
민선씨 회사생활 편하게 해야지 안그래?
부장님이 예약하시는 방법도 있습니다.
퇴근하고 가서 없으면 민선씨가 책임질 거 아니잖아 그러니까 빨리 좋은말로 할 때 알아와.
부장님 죄송합니다.","민선아, 점심 먹고 나갈 거지?
좋아요.
그럼 나가는 길에 힐튼 호텔로 예약해 주세요.
뭐? 온라인에서도 가능하지 않을까요?
스위트룸이 있는지 확인하고 직접 예약해 주세요
죄송합니다. 저는 사무실 밖에서 개인적으로 일하지 않습니다.
민선아, 회사에서 편안하게 지내야 하지 않아요?
매니저가 예약할 수 있는 방법도 있습니다.
퇴근 후 없으면 민선이 책임질 일이 없으니 좋은 말 할 때 빨리 알아보세요.
죄송합니다, 총지배인님."
35,164,직장 내 괴롭힘 대화,"박대리!!!!!! 이리 좀 당장 와요.
네. 부장님 무슨 일이시죠?
아니 지금 뭐하자는 거지? 내가 아까 낮에 분명 이 서류 정리해서 보고하라고 하지 않았나?
네? 죄송한데.저는 전달 받은게.
아니 그럼 지금 김과장이 전달을 안해줬다는 건가?
네? 아닙니다. 저는 전달 했습니다. 박대리 생사람 잡는 건가? 다른 직원들도 다 내가 전달하는거 봤다는데
네.?저 정말 들은게 없습니다.메신저로도 전달 받지 못했습니다.
무슨 소리야! 지금 다른 직원들이 다 김과장이 전달하는 거 봤다는데 자네 지금 거짓말까지 하는 건가?
아닙니다. 죄송합니다. 지금 바로 처리하겠습니다.
박대리 그러니까 처음부터 알아서 잘 기었어야지 뿌린대로 거두는 거야 조심해 앞으로도.","박 대리!!! 지금 당장 이리 오세요.
네, 알겠습니다. 무슨 일이신가요?
무슨 말씀이신가요? 제가 이 문서를 정리해서 낮에 보고하라고 하지 않았나요?
뭐? 죄송하지만 메시지를 받았습니다.
그럼 김 부장님이 전달하지 않았다는 뜻인가요?
뭐? 아니요, 했어요. 박 대리를 잡으려는 건가요? 다른 직원들은 제가 배달하는 것을 봤다고 말했습니다
네? 정말 아무것도 듣지 못했습니다. 메신저에서도 받지 못했습니다.
무슨 소리예요? 다른 직원들은 김 국장이 전달한 내용을 봤다고 했어요. 거짓말인가요?
아니요, 죄송합니다. 바로 처리해드리겠습니다.
박 선생님, 그러니까 처음부터 잘 키웠어야 씨 뿌린 대로 거둘 수 있습니다. 앞으로는 조심하세요."
36,166,직장 내 괴롭힘 대화,"야 새끼야 내 앞에서 짭밥먹은 티 내지마 내가 못하는것 처럼 보이잖아
아니 저라도 일을 잘해야 직원들 빨리 끝나죠
직원들이 뭔 상관이야 내가 진급해야 하는데
뭐라고요
내 자리를 뺏을라고 하지마 새끼야
그럼 어떻게 할까요? 제가 일 잘 못할까요?
이 놈이 또 대들어? 니가 공장에서 선후배 관계를 알아!
아니.
안돼겠다 넌 특별히 야근이야 동료를 그렇게 위한다면 세명은 그냥 일안하고 수당받고 넌 걔들 일 대신해
아니 진짜","야, 내 앞에서 먹었다고 티내지 마. 내가 잘 못 먹는 것 같아 보여요
아니요, 직원들이 빨리 끝낼 수 있도록 일을 잘해야 합니다
직원들이 왜 그럴까요? 승진해야 합니다
뭐라고 했어요
내 자리를 대신하라고 말하지 마, 꼬마야
그래서 어떻게 해야 하나요? 제가 일을 잘 못한다고 생각하시나요?
여기서 무슨 일이 일어나고 있는지 아세요? 공장에서 무슨 일이 일어나고 있는지 아시죠!
아니요.
오, 아니요. 초과 근무 중이시군요. 동료들에게 그렇게 한다면 세 사람은 일하지 않고 돈을 받고 그들의 일을 할 뿐입니다
아니, 정말이에요."
