idx,class,conversation
54,기타 괴롭힘 대화,"오늘 그 블라우스 너무 잘 어울렸어요
H. 네, 감사합니다.
근데 안에 나시가 있으니까 뭔가 아쉬웠어요
ㅇ?
블라우스에 피부 탱크톱이 옷을 망친다고? 속단을 입지 않고 이너웨어에 블라우스만 걸치면 정말 완벽하다고 생각합니다
아, 그거는. 신경 안 써도 될 것 같아요. 제가 알아서 입겠습니다
아, 혹시 불쾌하셨다면 죄송합니다. 그냥 너무 예쁜 옷을 입고 오셨는데 제 눈에 그게 너무 아쉬워서 드린 말씀이니 오해는 하지 말아주세요
네。
그리고 오늘 스커트도 너무 잘 어울렸고, 게다가 스타킹 컬러도 잘 매치되었어요
지금 뭐 하시는 거예요?
오늘은 너무 아름다웠다고 전해드리는 겁니다. 다른 뜻은 없습니다."
55,기타 괴롭힘 대화,"사장님, 여기 좀 와 보세요
네? 무슨 일이세요?
아니, 이 음식을 먹으려고 만든 거예요?
네, 무슨 문제라도 있나요?
아니, 맛도 되게 세고 냄새도 나고 도저히 먹을 수가 없어요
죄송합니다. 고객님, 다시 한 번 드리겠습니다
이미 식욕이 떨어진 걸 뭘 또 먹으라는 거죠?
죄송합니다. 금방 맛있게 만들어 드리겠습니다
괜찮습니다 저는 계산을 못하니까 그렇게 생각하세요.
고객님꺼는 다 드셨지만 이건 좀 아닌 것 같아요
맛없는 음식을 먹으려고 입만 버렸거든요.
고객님 그래도 계산은 부탁드립니다
뭐 하자는 거예요? 제가 계산을 못해서 이만 가보겠습니다.
저희도 이러시면 경찰에 신고할 수 밖에 없습니다.
뭐야? 신고? 이 형 나랑 장난하는 거야? 한 번 통보해봐
고객님 서로 이러지 말고 계산해주세요.
내가 이 가게를 망칠 수 있도록 열심히 인터넷에 폭로해 줄테니 기억해줘"
56,기타 괴롭힘 대화,"할아버지, 담배 한 갑만 사다 주세요
야, 야, 야! 어느 어른에게 심부름을 시키는 거야
아, 저희는 진짜 구멍이 안 뚫려요. 자주 말할 때 사주실 거죠?
뭐야? 자주 말할 때?
늙어서 힘도 없는 주제에 제가 심부름비를 드리겠습니다
이.이것들!
아, 할아버지 화내시는 거 봐. 진정해요. 조만간 결승점에 갈 것 같네
이·나·이·아!!
아, 빨리요. 저승에 가기 전에 담배 한 개비 사오세요
이.이것들."
57,기타 괴롭힘 대화,"왜 때려?
야, 내가 나랑 똑같은 신발 신고 오지 말라고 했지?
미안해 나도 네가 오늘 이거 신고 올 줄 몰랐어.
그럼 내가 너한테 매일 아침 말해줄까?
. 앞으로는 안 할게. 꼭 조심할게.
당신 같은 사람과 얽히는 것 자체가 구역질 나.
나한테 도대체 왜 이러는 거야?
거울이나 보고 오렴. 냄새나고 못생긴게 주제파악도 안되네.
너 나한테 말이 지나친 것 같아. 반 회장이면 모든 친구들을 챙겨주는 역할 아니야?
물론 모든 친구들을 챙겨주는 역할이지. 하지만 나는 너 같은 친구를 가져본 적이 없어."
58,기타 괴롭힘 대화,"저 이거 할인해서
이 상품은 할인 상품이 아닙니다.
무슨 소리야? 어제는 됐다고.
그건 어제까지 행사였어요.
그래서 지금 손님을 만나면 안 된다는 거야?
저희 방침이 그래서.
이거 서비스가 이렇게 해도 되는 거야?
죄송하지만 이것은 제 권한이 아닙니다.
점장은 누구야? 알바 관리 이렇게 하는 거야?
죄송합니다."
59,기타 괴롭힘 대화,"너 요즘 다른 여자 사귀는 거 아니지?
무슨 소리야. 밥이나 해
아니요 요즘 당신한테 연락오는거 보면 여자가 있는거 같아서요.
아휴, 진짜 의심하지 마! 전에 있었던 일은 실수라고 했잖아. 이젠 지긋지긋해
미안해.
의심하기 전에 네 거울이나 보라고 네가 말하는 거니까
뭐?
아이를 낳고 나서 부글부글 살이 찌고 그게 뭐야? 여자야?
아이를 키우느라 신경을 못 썼을 뿐이다.
제발 신경 써! 이모 이모라고 하니까 내가 너를 여자로 보일 것 같아?"
60,기타 괴롭힘 대화,"죄송합니다. 잠시만요
매일 왜 그래요? 저는 할 말이 없어요
그분을 좋아하기 때문에
저는 흥미가 없어요. 오지 마세요
한 번만 만나주세요.
제발 그러지 마세요. 저는 남자친구가 있습니다
결혼한 건 아니잖아요. 한번만 데이트 해요
제가 왜 그쪽과 만나죠?
그것이 제 스타일입니다
저는 아닙니다."
61,기타 괴롭힘 대화,"선생님, 음주운전 측정이 있습니다
응, 수고했어
후우 불어주세요
아, 나를 모르는 건가? 아직 신인인가?
네???
나 너희 서장이랑 친구인데 오늘 좀 좋은 자리가 있어서 한잔했어
아, 네. 그렇군요. 그럼 후후 불어주세요
아니, 말이 안 통하네. 젊은 애가?
ㅇ?.
그렇게 원리원칙대로 해서는 먼저 골로 갈 수 있어?
어쩌다가 이렇게 됐어요.
이럴 때는 눈치껏 보내줘야지. 무슨 짓이야? 내가 서장 친구라고, 어? 너무 무서운 줄도 모르고! 내가 달아?
제 일을 했을 뿐이에요."
62,기타 괴롭힘 대화,"죄송합니다. 사장님의 밥에서 머리카락이 나왔습니다
아, 죄송합니다. 잘못 조리해서 들어간 것 같습니다
하...그러니까 저런 싸구려는 안 돼
손님, 너무합니다
그럼 제대로 만든건가요
아무리 그래도 그렇게 말씀하시면
지금 바로 환불하고 돈을 돌려주세요
큰일났어요.
빨리 해 주세요."
63,기타 괴롭힘 대화,"저 아저씨. 몸이 아프면 그냥 집에서 얌전히 계세요
아, 죄송합니다.
생각이 없는건지 왜 나와서 피해만 주는건지
말이 좀
왜요? 그렇잖아요. 도움 받기만을 바라고 귀찮게
기분 나쁘면. 미안.
아, 불쌍한 척은 그만두세요 누가 보면 내가 나쁜 사람이라고 생각하겠지
미안.
장애인이라면 장애인답게 그냥 집에 틀어박혀 있어요 나오지마"
64,기타 괴롭힘 대화,"쟤 저거 다 고치고 들어왔다며?
정말? 어쩐지 저렇게 예쁘더라니
무슨 소리야?
아니, 오빠 어떨 때는 얼굴 하나도 안 고쳤대.
아니, 고치지 않았어
무슨 소리야. 내가 너의 중고등학교 졸업사진을 봤는데
언제 그렇게 고쳤어? 정말 대단한데?
아니야, 그냥 살이 빠져서 그래.
놀고 있네. 이게 살만빠져도 얼굴이 나오는거야!!! 어디서 개사를 해!!!

네가 사진을 뿌리고 다녔어?
어머! 무슨 소리야. 설마 이걸 나만 안다고 생각한 건 아니겠죠?
우리가 아닌데"
65,기타 괴롭힘 대화,"H. 무거워.
무거운 개뿔. 남자애가 그것도 못 들어?
남자라고 해서 모두 힘이 세야 한다는 법이기도 한 건가요?
나이도 어린 애가 어디서 말대꾸를 해?
아휴.
어른 앞에서 한숨까지 쉬네? 가정교육을 받았어.
제 부모님은 만지지 마세요.
너 태어나서 미역국 먹은 너의 에미 애비가 불쌍해.
하지 마세요."
66,기타 괴롭힘 대화,"네가 나 대신 청소 당번을 해줘.
응? 너 저번에도 나한테 부탁했잖아.
그때는 내가 사정이 있어서 그랬어.
지금은 무슨 일이야?
아니, 그냥 해달라고 하면 왜 그렇게 말이 많아. 별것도 아닌데.
나는 오늘 집에 일이 있어서 일찍 가야 해. 미안.
어? 너만 바쁜거야? 나도 바빠. 너 되게 사람 기분 나쁘게 얘기하는데?
내가 뭘 했다고.
너 괴롭힘 당하고 싶어?
미안해 해줄게."
67,기타 괴롭힘 대화,"이게 무슨일이야 당신 정말 마음에 안 들어
내가 멀다
정말 멀다니 눈 감고
왜 그래
너의 눈이 마음에 들지 않아
어휴
에휴, 그게 뭐냐
미안.
미안한 건 뭔가 미안한데
미안."
68,기타 괴롭힘 대화,"아, 아저씨!
.에
왜 사람을 두고 그냥 갑니까
.아
말을 못 해요? 장애인이요? 장애인이냐고
.에
아니, 장애인이면 그냥 가도 되냐고
아.
집에 있었는지, 초조해서 견딜 수가 없다
죄송합니다."
69,기타 괴롭힘 대화,"아, 진짜 쟤 왜 이렇게 죽여버리고 싶은 거지?
그런 마음이 드는 것이 하루 이틀인가
하지 말라고, 제발
네가 뭔데 이래라 저래라 해
왜 때려
더 때려줄까? 주먹으로 아주 쓰다듬어 줄까?
아니, 이거는 진짜
나 쟤 한 손으로 이길 수 있는데 오빠, 쟤랑 두 손으로 싸우면 내가 더 세. 쿠쿠
걱정하지 마. 나 걔 발로 상대해도 이기니까"
70,기타 괴롭힘 대화,"오더니 갑자기 무슨 냄새가 나지 않는가
아, 그러네. 이것은 무슨 냄새냐
쓰레기 냄새가 나는 것 같은데
나 씻고 왔어
빨아도 냄새가 나는 이 아이는 어떡하냐
나한테 왜 그래
어머, 쓰레기가 말도 많네?
정말? 쓰레기가 입에도 나와? 나는 왜 안 들리지?
아내가 환청한 것 같아. 쓰레기는 말할수없지
그만해줘, 부탁이야"
71,기타 괴롭힘 대화,"야, 오빠. 눈이 안 보이냐?
응 나 앞이 안보여
장님이야, 따라와
눈이 보이지 않아서 따라갈 수 없다
멋대로 따라와서 목소리 듣고 따라올까
미안하지만 눈이 안보여서 괴롭히지 말아줘
지금 이게 괴롭히고 있는 것처럼 보여? 놀아주잖아
열심히 해볼게.
그렇다, 제멋대로 해라"
72,기타 괴롭힘 대화,"아 심심하다 쟤 데리고 놀아야겠다.
쟤? 쟤 찐따 아니야?
그러니까 쟤 데리고 놀자고 따라와.
응? 너희들 왜 그래?
아니야 맞아 너무 심심해서 그래. 너랑 놀까도 생각중인데
나랑? 수업이 얼마 안남았는데.
금방 끝나. 가위바위보 해서 따귀 따귀 하자.
안할래 그건 너무 폭력적이잖아.
너에게는 선택권이 없어. 입 다물고 해. 어? 내가 이겼어? 얼굴 내놔. 피하면 두 배다.
그만해! 싫어!"
73,기타 괴롭힘 대화,"너 설마 지금 울고 있는거야?
흑흑
나이가 몇 살인데 우느냐
흑흑
겁쟁이에게 울지 마라
네가 뭔데
멋이 없어 보이다
욕하지 마라
집에 가서 엄마한테 붙어있다가
말조심해라"
74,기타 괴롭힘 대화,"고객님 결제하시고 드시면 됩니다
지금 저를 도둑 취급하신 거예요?
아니, 그게 아니라 계산해서 먹어야 되는데
누가 계산 안 해요? 나갈 때 계산하려고 했는데
네, 그렇습니다만
아니, 끝까지 도둑 취급이네? 내가 돈을 안 주고 간 거야?
그게 아닌데
어휴, 여기는 직원 교육을 어떻게 시켜. 손님은 도둑 취급하는가
죄송합니다. 그럴 의도는 아니었습니다
그게 아니라니 정말 붙임성이 있네. 남을 모욕해도 정도가 있지. 살면서 도둑 취급은 제가 기분이 나빠서 명예훼손으로 고소라도 해야할까봐"
75,기타 괴롭힘 대화,"나 이번에 부모님이 이거 사주셨어 부럽죠
우와, 부럽다.
너는 이런 거 없지?
으, 응.
하긴 너희 집은 가난하잖아. 아빠도 안계시고
아니, 우리 가족 생각해서 멀리 일하러 간 거야. 없잖아
우리 엄마 아니래. 너희 아버지는 너희 가족을 버리고 도망갔대
아, 아니야!
아니, 몇 년 동안 연락이 없으면 버린 거야. 너는 아버지가 없는 아이구나. 불쌍하다
아니라니까!"
76,기타 괴롭힘 대화,"내 리포트 내일까지 써와.
내가 왜?
내 말을 듣지 않으면 당신의 나체 사진을 인터넷에 내보낼 거야.
그런 사진이 있어?
이거 너잖아.
너 이거 어디서 구했어?
그건 알 것도 없이 내가 부탁한 대로만 하면 돼.
미쳤나?
네 사진은 다른 사람이 다 봐도 된다는 거야?
너 협박죄에 불법촬영으로 고소할거야."
77,기타 괴롭힘 대화,"선생님, 제 남편을 도와주세요.
죄송하지만 남편은 가망이 없어요.
선생님, 선생님밖에 없어요! 흐흐흐
그러면 곤란합니다. 남편의 의식이 돌아오는 것은 저도 장담할 수 없습니다. 죄송합니다.
네가 수술하면 산다고 했잖아! 당신 잘못이야
여기서 이러시면 곤란합니다.
당신이 내 남편을 죽였어! 책임져!!
남편분은 이미 사고로 의식이 없는 상태로 계셔서 제가 생사를 장담할 수 없다고 말씀드렸습니다.
언제 그랬어? 분명 올 때 내 손을 잡고 있었을 거야! 당신이 죽였지?
진정해요.
살인자! 살인자!!"
78,기타 괴롭힘 대화,"사장님, 잠깐 와 주시겠습니까
네, 고객님. 무엇을 도와드릴까요.
이거 보이죠 머리털
앗, 고객님 정말 죄송합니다. 음식값은 받지 않습니다
지금 돈을 받지 않을까 해서 해결할 수 있는 건 아니잖아요
그럼 어떻게 하면 기분이 풀릴까요
보상을 해주셔야지
고객님 돈 안 받으시고 끝내려고 했는데 안 돼요
뭐라고요. 안되겠다 신고할게요
고객님 다 확인했습니다. 그리고 나온 머리손님꺼였는데"
79,기타 괴롭힘 대화,"동생들 옷 사러 왔어?
네, 옷 좀 보려고요.
내가 옷 골라줄게. 이 옷 너무 예쁘다 당신에게 딱 맞네
아, 감사합니다. 그런데 조금 더 돌아보도록 하겠습니다.
뭘 돌아봐. 여기 주변에서는 우리 가게가 제일 좋아. 형을 믿고
아, 그래도 가격이 너무 비싸요.
마음에 드는 게 가격 때문에 고민하는 거야?
아니, 여러 가지로.
그럼 형이 돈 빌려줄게 일단 사. 뭐가 고민이야.
아니, 그건 좀.
형 믿을 수 없어!? 일단 구매해!
아, 네, 알겠습니다."
80,기타 괴롭힘 대화,"야 칭따 오늘도 나왔구나?
나 좀 나둬. 제발
칭따가 오늘 기분이 안 좋은가? 왜 그래?
나를 그렇게 부르지마
미쳤구나, 네가? 칭따야, 칭따야
어, 미쳤다. 당신이라고는 말하고 싶지 않다
오? 말을 하게 해줘? 울려줄까?
제발 서로 모른 체하자
싫어 내일도 만나고 모레도 만나는데?
이제 지긋지긋해. 제발 꺼져"
81,기타 괴롭힘 대화,"호두까기 또 시작됐다
아니, 쟤는 또 왜 저래? 나랑은 상관없는데
너희들 개그하는 거 선 넘는 거라고 생각해 본 적 없어? 그럼 그냥 볼 수가 없으니까.
그럼 당신이 사라지면 좋을텐데 괜히 난리네요. 십선비요
나도 그렇지 않으면 너희들이 그렇게 하는것에 아무런 경계심이 없을수도 있으니 내가 도와줄텐데
다 같이 즐기면 되지. 현실에서 그렇게 해주세요
호두까기 신상이 많이 나오네. 야, 이거 너지?
그건 어디서 찾았어?
아, 이것도 너지? 여러분, 꿀귤 셀카를 공개합니다
와, 두 개의 구멍이 너무 뚫려 있어
아휴."
82,기타 괴롭힘 대화,"으, 냄새난다
나?
그럼 너지. 누구야
갑자기 왜 그래
냄새가 나서 그래. 잠깐만 저쪽으로 가
지나가는 길이었잖아
꺼지라고 냄새나는 녀석
그냥 지나칠 수 있잖아
코가 썩을 것 같은데 왜 그래 당신 냄새난다고 다 소문내야지
그렇게 하는 이유가 뭐냐
사람 코가 상할까 봐. 흔적을 남기려고 하다"
83,기타 괴롭힘 대화,"아 미안 실수로 쳤어. 쏘리
.그렇지. 다음부터 그만두어라
다음부터는 그렇게 해줘, 그렇게 하지 않을게. 친타야
아, 미안해. 방금 것은 내가 잘못 쳤다
이제 그만 해.
그만 좀 해. 웃겨 뭘 하지 말라는 거야
아, 재호. 그러네. 그만하자 싫다고 했잖아. 아, 미안해. 이번에는 정말 실수했어. 쏘리,쏘리
형우 진짜 웃겨. 하지 말라면서 자기가 말하는 거야
너희 둘 다 제발 그만해.
하지 말라는 게 뭐야, 너는 그냥 샌드백이야"
84,기타 괴롭힘 대화,"야, 뭐 하는 거야?
네? 저는 그냥 공부하고 쉬는 시간에 컴퓨터 게임을 하고 있는데요?
야, 형 왔는데 인사도 안 하냐. 이 나쁜 놈아
아, 죄송합니다. 오셨어요?
좋아, 여보. 이거 그만하고
아니, 형 뭐해? 왜 컴퓨터를 꺼?
얘가 반말을 해?
아니, 솔직히 형이 아빠야. 왜 내가 인사까지 해야 돼
야, 아가야, 너 나한테 대드는 거야?
아니, 누가 봐도 형이 먼저 틀렸는데
아이가 정말 못마땅하다면 오빠만큼 공부를 잘하든지 아니면 동등한 대우를 해줄게
아빠, 얘가 저를 따라올 수 있어요? 지나가던 개가 웃네"
