idx,class,conversation
38,일반 대화,내일 우리 추모관에서 만나기로 한 거 기억하지?\n 네~ 누님!\n 알고 있습니다.\n 응~ 언니 기억하고 있어.\n 몇시에 만나면 좋을까?\n 오전에 시간 괜찮으세요?\n 우리는 추모관까지 1시간 30분은 걸려서 조금 늦었음 하는데.\n 그럼 11시쯤 만날까?\n 네~ 그럼 누님~ 지하철 역으로 저희가 모시러 갈까요?\n 그래 언니 어디서 픽업할까?\n 상갈역 3번 출구에 10시 55분까지 가 있을게.\n 네~ 그럼 저희가 그 시간 맞춰서 가겠습니다.\n 언니 지하철 역에서 나오면 낼 톡 줘.\n 알았어.\n 다들 늦지 않게 와.\n 네~ 알겠습니다.\n 내일 뵙겠습니다.\n 내일 안전하게 만나요~
39,일반 대화,요즘 진짜 전세값 비싸\n 맞아 전세까지 올라서 정말 갈 곳이 없어\n 그러니깐 말이야\n 전세는 건들이면 안됐는데\n 도대체 누구를 위한 정책인지 모르겠어\n 그러니깐 제발 그냥 뒀으면 좋겠어\n 더 오르려나?\n 글쎄 그걸 누가 알겠어\n 여기서 더 오르면 어떻게\n 그러면 진짜 큰일이지
40,일반 대화,얼른 눈 내렸으면 좋겠다\n 아 나는 눈 오는거 싫어 ㅠㅠ\n 아 운전할 땐 눈이 헬이지 키키\n 나는 눈 내리는 것만 보고싶어서 키키\n 맞아 눈오면 미끄럽고 키키 보는 건 좋은데 그거 빼고 다 싫어\n 맞아 키키 난 집도 주택이라 아침마다 차에 눈치우기 끔찍해\n 아 아침마다 차에 눈 치우는 거는 진짜 짜증나겠다 키키\n 와 주택이면 눈 치우기 진짜 힘들겠다 키키\n 맞아 키키 아침에 30분은 먼저 나와서 걸어가는길 다 쓸어야대 키키\n 와 눈 왔으면 좋겠다는 말 취소할게 키키\n 응 키키 얼른 눈 취소해 최악이야 ㅠㅠ\n 키키 그래도 첫눈 오는 날은 기분 좋긴 하더라 키키\n 나는 얼른 함박눈 내리는 거 보고만 싶어서 그랬어 ㅠㅠ\n 그건 쉬는 날 눈 내리고 다 녹는 거 가능 키키\n 키키 그치 일요일 점심쯤 내리고 다 녹으면 아주 좋지\n 그래 키키 그럼 그렇게 눈 내렸으면 좋겠다 키키\n 맞아 그런 눈이라면 언제든지 환영 키키\n 키키 그치 눈오면 동심도 살짝 살아나고
41,일반 대화,이번주 생일파티 어떻게 할거야?\n 아 다 같이 모여서 할려고\n 아빠랑 형부랑 새언니 몰아서 할려고요\n 아 그래? 그럼 집에서 먹나?\n 아무래도 코로나니까 그게 맞겠지?\n 이번에 먹고 싶은것 있어요?\n 난 아무거나 잘 먹잖아\n 가족들 모여서 먹는데 대중적인 걸로 생각해봐\n 그럼 회 사서 먹는건 어때요?\n 오 회 난 엄청 좋아? 아버님 좋아하셔?\n 응 우리 아빠도 좋아하지\n 그럼 새언니는 내가 확인해볼게요
42,일반 대화,회사 그만두고 싶은 적 있었어요?\n 사직서는 늘 품에 품고있는거 아닌가요\n 사람마다 고충이 많죠\n 지금은 노하우가 쌓이니 좋아진거죠\n 어떨 때 그만두고 싶었어요?\n 차별 받을때요\n 아직도 성차별이 많나요?\n 처 처음 입사했을땐요\n 오래전에는 더 그렇겠네요\n 땐  성비도 거의 8대 2였어요
43,일반 대화,너는 왜 남자친구 안 만나?\n 안 만나려고 한건 딱히 아니야\n 만나고 싶은데 못 만나는 중?\n 그렇다고 할 수 있겠지\n 남자 소개라도 시켜줄까?\n 소개시켜줄 만한 사람 있어?\n 찾아볼게 어떤 스타일 원하는데\n 난 옷 잘입는 남자\n 오 보는 눈이 까다로운데\n 아니야 다른건 많이 안 본다구
44,일반 대화,"얌 친구들이 다 군인이겠다\n 그러게 남자친구들 다 군인 하하\n 맞아요 애들 다 군대 갔어요 ㅜㅜ\n 진짜 신기하다 키키\n 21살 딱 군인 아님?\n 막 연락 안 오냐 하하 전화 오고\n 제대하면 어색할 것 같아요 하하\n 우왕 신기하당\n 전화 안 온대\n 심심해서 겁나 연락하는데 친구한테\n 전화 잘 안 해요\n 요즘 카톡을 하던데\n 키키 제대하면 그냥 이제 끝이지\n 핸드폰도 들고 가서 심심하진 않을 듯\n 키키 제대하면 완전 아저씨 같을 것 같애요\n 군대 갔다 온 오빠들이랑 친하지\n 제대하고 하면 좋지\n 키키 군대 갔다온 오빠들 너 ㅁ 어려워,\n 동기들은 그냥 바이...\n 난 그럼 할배,... ㅣ;ㅣ;\n 동기들은 진짜 다 떠났어용"
45,일반 대화,요즘 대학생때로 돌아가면 하고 싶은 아르바이트 있으세요?\n 저는 또래많은 알바하고싶어요!\n 저는 편의점 아르바이트요\n 저는 카페 해볼껄 아쉽더라구요.\n 우와 편의점 카페 모두 좋은데요?\n 요즘 시급 9천원이던가요?\n 시급 진짜 많이 올랐네요\n 그러게요. 시급 많이 올랐어요.\n 내년되면 만원 찍을까요?\n 그럴것 같아요\n 그럼 몇년만에 확 오르는데요.\n 편의점 알바하면 삼각김밥 공짜로먹는거 아닌가요?\n 폐기를 먹을 수 있다더라구요\n 저는 6천원 초반대 해본거같아요 아르바이트!\n 폐기라해도 얼마안된거 일듯 하하\n 저는 기억이 안나용 얼마였는지\n 저는 안해봐서 모르겠네요
46,일반 대화,"고등학교 때나 되어야 남매 사이 좋아진다고?\n 나는 그랬다는 거지...\n 와 앞으로 몇 년을 더 있어야해…\n 내가 그랬다는 거지 평균이 아니야\n 아무튼, 지금 보아하니 그럴거 같은 생각이 들어서 그래\n 뭐 그래도 매일 싸우는 건 아닐거 아냐?\n 매일 싸우는데? 하루에도 수차례?\n 그런데 5살이랑 24개월인데 싸움이 돼?\n 어, 둘째가 매번 이겨...\n 아니 그게 말이 되냐?"
47,일반 대화,손이 너무 건조하네요\n 전 얼굴이 넘 땡겨요\n 환절기라 그런가봐요. 저도 살짝 그래요\n 갑자기 더 건조해진거 같아요.\n 손이 갑자기 가뭄이예요\n 세수하고 바로 에센스 안바르면 엄청 당겨요\n 그래서 광고에서 3초 보습이라고 했나봐요\n 맞아요. 이제 씻을때 오일 발라야할까봐요\n 저 지난주부터 샤워하고 오일 발라요\n 꼭 해야할거 같아요.\n 귀찮아도 발라야할 계절이에요\n 핸드크림 챙겨나온다는게 깜박했더니 손이 난리예요 ㅠㅠ\n 에고. 저녁에 바르고 장갑끼고 주무세요\n 잘 안챙기던것도 날 위해 챙기기 시작하네요\n 네네 그럴께요^^\n 그쵸. 난 소중하니까요
48,일반 대화,오늘 좀 따뜻하지?\n 해도 쨍쨍하고 되게 맑다\n 이런 날에 실내에만 있지 말자\n 어디 나가고 싶어?\n 당연하지 우리도 바람 좀 쐬자\n 가까운 공원이라도 가던가\n 너 돗자리 있어?\n 돗자리 있지. 담요도 챙기자\n 맞아 바람은 많이 부니까\n 한강 라면 진짜 맛있겠다
49,일반 대화,코에 자꾸 블랙헤드가 나.\n 그래? 나도 마찬가지야.\n 나는 관리하고 있어서 많이 없어.\n 관리하는데도 잘 안 없어져서 고민이야.\n 어떤 식으로 관리하고 있어?\n 클렌징 오일 발라준 뒤 닦고 가끔씩 코 팩도 해.\n 그래? 나는 폼클렌징으로 세수만 해서 그런가...\n 어떤 식으로 관리하고 있어?\n 피지 뽑는 기계도 팔던데.\n 그거 쾌감 좋아\n 그런 기계 비싸지 않아?\n 별로 안 비싸. 근데 나는 클렌징 오일만 써도 충분히 제거할 수 있다고 봐.
50,일반 대화,이번에 섬으로 백패킹 가는데 여친이 가지말라고 계속 그러네\n 왜요 좋은 레저 활동 아닌가요?\n 몰라 나두 왜자꾸 가지 말라고 하는지 당췌 알수가없어\n 도대체 레저 활동을 하지말란 얘긴지\n 싫어 하는거 같음 다니지 마세요\n 싸움까지 하면서 레저활동을 하는거는 아닌거 같아요\n 백패킹가면 활동적이고 이사람도 만나고 저사람도 만나는데 말이야\n 산에 다니는 사람들이 말이 많지 않나요?\n 주변얘길 들으면 그런거 같은데\n 백패킹 하지 않으면 내가 할만한 레저 활동이 없자너\n 저희 남편이랑 낚시 하세요\n 낚시 좋은거 같은데\n 다음부터는 낚시를 배워서 낚시나 해야겠어\n 낚시하면서 회도 먹고 좋은 생활인거 같아요\n 추천합니다
51,일반 대화,오늘도 야근할 것 같아\n 아니 요즘 맨날 야근하네\n 형부 내일은 출근하세요?\n 응 나 이번주는 출근조야\n 일찍 좀 왔으면 좋겠는데\n 언니도 내일 출근해?\n 우리 팀장님이 퇴근을 안해\n 내가 팀장님한테 전화 좀 해 줘?\n 언니 그건 아냐 참아 참아\n 응 제발 좀 부탁할게\n 전화번호 불러봐 내가 확 그냥\n 형부 언니 진짜 전화할수도 있어요
52,일반 대화,나는 오늘도 아르바이트를 하러 가\n 대단하다 몇 개 째야\n 현재 세개째 하고 있어\n 너무 힘이 들어\n 세 개씩이나 하는 거야\n 너무 힘들겠다. 나는 고깃집 아르바이트 해\n 고깃집에서 무엇을 하는데\n 서빙도 하고 불판 갈아 달라고 하면 갈아주고 그런 거 하는 거지\n 너도 정말 힘들겠구나\n 코로나인데도 고깃집에 사람이 왜 이렇게 많은 건지\n 맛집이나 소문난 곳은 언제나 사람이 밀리지\n 사람이 끊이지 않아서 너무 힘들다\n 아르바이트 자리 바꿔야 될 거 같아
53,일반 대화,친구가 자꾸 나보고 연애 좀 하라고 잔소리야 ㅠㅠ\n 언니는 진짜 연애 좀 해!\n 그니까 누나 솔로 기간이 너무 길었어\n 너희도 나이 먹어봐 만사 다 귀찮아 키키\n 헐 키키 그러면 평생 연애 못한다구\n 에이 그러니 얼른 연애 해야지 누나 키키\n 연애 하기엔 너무 늙었어 ㅠㅠ\n 아니야~ 언니 이상형이 어떻게 돼!\n 저 누나 이상형 되게 까다롭다던데~\n 나는 좀 따뜻한 사람이였으면 좋겠어 키키\n 키키 맞아 외모도 엄청 보지 않아~?\n 그치 따뜻한 사람이 곧 외모 아니야? 키키\n 난 딱 있어 이상형 박효신 키키\n 헐 키키 따뜻하면서 잘 생기고 키큰  남자\n 잘 생기고 목소리 좋은 남자네 그치?\n 키키 노래도 잘 부르고 요리도 잘 하고 키키\n 키키 플러스 노래 엄청 잘 부르는 남자 키키\n 그치 노래방 가면 진짜 기가 막히겠다~
54,일반 대화,손정민 사건은 어떻게 돼가고 있어?\n 결국 종결 났더라고\n 정말? 어떻게 종결 났어?\n 증거불충분으로 무혐의 종결 났어\n 그렇구나. 정말 오래 걸렸다.\n 응. 과연 진실이 무엇일까?\n 그건 당사자만 알고 있겠지\n 그렇겠지? 너무 무섭다\n 뭐가 무서워?\n 만약 잘못된 판결이면 어떡해
55,일반 대화,오징어 게임 봤어?\n 김선호 욕한 사람들 어떡하냐 키키\n 오징어게임이 진짜 대세더라!\n 엊그제 할로윈이라고 난리더라구\n 오징어 게임 복장이 너무 갖고 싶어\n 나도 오징어 게임 참가해보고 싶어\n 김선호 난리더라구 요즘\n 다행히 꽃뱀이라고 하더라고\n 어쩌면 남자라서 당한 건 아닐까?\n 오징어 게임 너무 재밌더라구\n 남자라서 당한 건 정말 슬픈 일이야\n 그러니까\n 나도 돈벼락 맞아보고 싶다 하하\n 요즘 너무 핫이슈야 오징어게임\n 돈벼락 맞고 죽어도 여한 없을 것 같아\n 나도 차라리 죽을 각오로 게임하고 돈 벌래 ㅠㅠ\n 요즘 너무 핫해 진짜 키키\n 나중에 실제로 오징어 게임 했으면 좋겠어\n 여자 주인공 인스타 팔로워 엄청 늘었더라
56,일반 대화,바디 로션을 자주 바르시나요?\n 저는 안발라요\n 바디 로션은 안 바릅니다.\n 저는 바디 로션을 잘 바르려고 하는데 안되더라고요\n 끈적여서 싫어합니다.\n 살이 많아서 바르기가 힘들어요\n 바디 로션을 바르면 흡수될 때까지 기다려야 하는데 그걸 못버텨요\n 네. 귀찮은 일인 것 같습니다.\n 저도 미끄러워서 안 바르게 되요\n 이번부터는 열심히 해보려고요\n 그런 마음을 먹으시다니 응원합니다.\n 저도 이제 발라 봐야 겠어요
57,일반 대화,"네이버에서 댓글 수 제한을 강화했어\n 갑자기 댓글 수 제한은 왜 한 거야?\n 대통령 선거를 앞두고 댓글 조작을 사전에 차단하기 위함이래\n 어떻게 강화하는 거야?\n 동일인이 삭제 댓글을 포함해 총 3개까지만 댓글 달 수 있어\n 지우고, 쓰고 반복이 안 되겠네\n 예전에 그렇게 글을 여러 번 썼는데 그것도 막았어\n 그래 미리 사전에 조치해두면 좋지\n 맞아 댓글 조작 사건이 여러 번 이슈화되었지\n 네이버가 이제 정신을 차리고 일 하나 보다"
58,일반 대화,얌 긱사는 닭 배달 안 된대\n 왜 안 되는 거야 코로나 때메?\n 맞아요 지네 나온다고 닭 배달 노노예용\n 피자는 배달 가능하고 키키\n 나 피자 배달 많이 갔었는데 하하 예전에\n 아니요 코로나는 아니에요 하하\n 지네 나와서 닭은 노노래\n 대박이지 않음?\n 아 지네 나와서 ?\n 맞아요 ㅜㅜ 지네가 닭 좋아한대용\n 치킨 피자는 된대...\n 헐 그런 일이 있네? 키키 미틴\n 피자는 하하 됩니당 하하\n 진짜 지네는 닭을 좋아해?\n 그럼 순살은 가능? 키키\n 순살도 안 됩니다 하하\n ㅜㅜ 슬퍼용\n 순살도 안 된대\n 진짜 신기하지?\n 순살도 안 돼?/ 미쳐ㅆ군 정말\n 햄버거 피자만 무조건 가능해용
59,일반 대화,*** ***랑 하는 경기 봤어?\n 아니 못본거 같아\n 2라운드에 끝내던데 대박이야\n 그 경기가 왼손 어퍼로 ko 한거지?\n 맞아 파워 장난 아니더라\n **** 잡은거는 봤어?\n 아 그거는 하이라이트로 봤어\n 그냥 가루가 될 때 까지 패던데?\n *** 겁나 쎈거 같아\n 최고는 **** 잡은거야
60,일반 대화,얌 어떤 애가 학교 비대면 수업 하는데\n 엉 비대면 수업 하는데 왜\n 아 그거 진짜 개충격이었다고! 미친\n 소리 안 꺼서 성관계 하는 소리가 다 나갔대\n 헐 미친 키키 실제임/\n ** 들으면 깜놀각 키키\n 너네 자퇴 안 할 수 있어?\n 아니 너네 그거 들었음>? 소리?\n 실제라고 미친 거 아니냐 키키\n 난 이미 자퇴했을 듯\n 와 미친 어디 지역인뎈 키키\n 그거 아마 전설처럼 내려올 듯 소문이\n 엉 20분 간 소리가 다 나갔대\n 아니 나 좀 들려줘밬 키키\n 궁금해\n 일단 휴학 각이지 미친\n 서울인 듯 아마!\n 정치 외교 학과 수업이었대\n 와 미쳤대\n 세상이 어찌 돌아가는지\n 근데 그거 주작이라는 말이 있음\n 그 소린 나도 못 들음...\n 어디서 듣냐?\n 근데 그럴 수가 있나? 키키\n 왜냐면 교수가 소리 끌 수 있다 함
61,일반 대화,나 저번에 앵무새 기사 봤다고 했잖아!\n 어 너 슬프다고 했던 그것?\n 어 나 앵무새한테 반했음 분양 생각 중\n 와 앵무새한테 감동해서 데리고 오려고?\n 어 맞아\n 그리고 앵무새랑은 말을 할 수 있잖아!\n 대화도 통하고 그래서 키워 보고 싶은 거?\n 어 말도 가르치고 같이 놀고 그러면 좋을 거 같아서!\n 어어 그럼 너 한번 키워봐라 키키\n 어 나 그 빨간 색 앵무 있잖아 그 친구 키우고 싶어\n 난 앵무 잘 몰라 키키\n 앵무 초록색 아님?\n 엉 초록색도 있고 빨간색도 있고 아 하얀색도 있다!\n 오 하얀색이 이쁘고 고급질거 같은데 키키\n 어 맞아\n 그 끝에 포인트도  노란 색 깃털 있는 애잖아!\n 어어 근데 새도 목욕 시켜주나?\n 음 물 주면 자기가 씻는 걸로 알고 있음\n 오 새 나름 깨끗한 동물이네 키키
62,일반 대화,가족한테 서운할 때 있어요?\n 아니요 없어요\n 정말 가족들하고 사이가 좋으네요\n 서운한건 없고 조카들이 넘 빨라서 제가 걱정한적은 있죠\n 어떤게 빨랐어여?\n 말도 빠르고 기저귀도 떼는것도 빠르구요\n 애들끼리 비교가 되긴하죠\n 둘째조카가 우리아이보다 1살어린데 말도 더 일찍했어요\n 조카는 몇 살때 말했는데요?\n 둘다 18개월쯤 이였던거 같아요
63,일반 대화,요즘 군대 복무기간이 어떻게 되지?\n 짧아 졌지 않나?\n 우리 아들은 아파서 면제\n 면제까지 시간이 오래걸렸어\n 응 서류만 계속 제출 했지\n 공익이나 산업체도 못감\n 그러니깐 갑자기 면제 됨\n 아무래도 위험하니깐 면제 하나봐\n 4주 군사 훈련도 면제\n 그거는 받을줄 알았더니\n 전체 다 면제 되나봐\n 우리 아들 군대 갔어야 했는데\n 그러니깐 누나들의 소원은 해병대였는데\n 소원은 그냥 조카들에게 전달해줘\n 그럼 셋째 아들들만 힘들잖아
