idx,class,conversation
30,일반 대화,나 어제 호텔 델루나 봤거든?\n 호텔 델루나? 그거 끝난 거 아니야?\n 맞아 넷플에 올라와 있더라고!\n 나도 옛날에 재밌게 봤었는데 키키\n 나는 처음 보는데 여진구랑 아이유 나오더라!\n 맞아 아이유 진짜 이쁘지 키키\n 어 옷이랑 완전 찰떡이야! 존예 ㅜㅜ\n 맞아 키키 그런 거 잘 어울리기도 쉽지 않은데\n 근데 거기 나오는 다이아몬드 진짜래?\n 아이유 정도 되면 진짜지 않을까?\n 아니 그 다이아몬드 한 줌 나오는 거 있잖아.\n 음 그 장면은 기억이 안 나네 ㅠ\n 그 장면이 제일 웃겼었는데 그게 기억이 안 나?\n 키키 이런 어떤 내용 이였는데?\n 죽은 사람이 다이아몬드 어디 있는지 알려줬는데 아이유 샴페인 값으로 다 빠져나가는 장면!\n 아 기억날 거 같아 키키 재밌었지
31,일반 대화,비가 좋아 눈이 좋아?\n 하 둘다 싫긴한데 나는 차리리 비\n 나는 그냥 죽음을 택할래\n 키키 둘다 되게 싫어하네 키키\n 난 좋은데\n 내 생활에 제한도 걸리고 젖는 것도 싫고 ㅠㅠ\n 나는 둘다 맞으면 녹아버려\n 요즘 비 오는거 구경하는것도 좋던데 키키\n 비오는날에 안나가면 좋긴한데 나가는일 생기면 짜증나지 키키\n 그냥 오기만해도 몸이 아파\n 아 너무 많이 오면 신발 사망...\n 그건 좀 싫다\n 일단 신발 양말 바로 사망...\n 생각만해도 싫다\n 후... 흙탕물 너무싫지\n 둘다 적당히 오면 난 괜찮아\n 눈은 하늘에서 내리는 쓰레기...\n 용납이안돼\n 항상 적당히 안오는게 문제야\n 키키 맞아 요즘 날씨 변덕이 너무 심해\n 맞어 완전 변덕이 너무 심하긴하더라ㅠㅠ\n 날씨가 진짜 사람이야\n 변덕이 너무심해
32,일반 대화,어제 군대 꿈 꿨잖아.\n 아직도 그래?\n 나도 가끔씩 군대 꿈 꿔.\n DP보고나서 군대 꿈 꿨어 소름\n 무슨 꿈이었어?\n 누가 괴롭히는 꿈 이었어?\n 내가 후임들 혼내는 꿈이었어\n 너가 후임들을 혼냈어?\n 왜 후임들을 혼냈어?\n 후임들이 혼날 행동을 했어\n 뭔지 모르겠는데 후임들이 잘못 했네.\n 그냥 개꿈 아니야?
33,일반 대화,저번에 나 혼자 산다에서 기안 왕따 시키는 거 봤어? ㅜㅜ\n 너무하더라\n 웅웅 봤어... ㅠㅠ\n 10년 연재한 만화 끝나는데 진짜 어떻게 그런 걸로 몰카를 할 생각을 하지?\n 그니까 그거 하도 논란이어서 봤는데 솔직히 너무 맘 아프더라\n 표정이 다 보여ㅠㅠ 불쌍해\n 맞아 그냥 안 간다고 말하면 될 걸 뭐가 재밌다고 그거를 몰카를 하냐\n 그니까 그거 재밌다고 편집하고 내보낸 제작진들도 진짜 최악이더라...\n 기안 무시하는 게 진짜 그냥 보여\n 맞아 그래서 댓글에 김연경이 은퇴 파티할 때도 그런 몰카 할 수 있냐는 내용도 있었어 키키\n 진심 뼈 때리는 말 아니냐고\n 키키 그냥 기안을 만만히 보는 게 느껴져 진짜\n 그거 편집하면서 재밌겠다고 생각했을 거 생각하면 토 나옴\n 와 진짜 저 말이 딱이야\n 강약약강 최악이야... ㅠㅠ 진짜\n 방송사 뭐 하는 짓인지... 이해가 안 감\n 출연진들도 기안 무시하는 거 걍 보이고\n 그래서 그다음 주 편 봤어?\n 그 뒤로는 못 봤어 나는\n 나도 나도 그다음 편에서 어떻게 했는지 궁금해\n 사과했어?\n 나 나혼산 안 본 지 오래됐어\n 저것도 그냥 기사로 본 거... 키키\n 아마 뭐 또 사과 흐지부지하고 걍 넘어가지 않았을까?\n 언젠가부터 볼 때 재미도 없고 보기 싫은 장면 많이 나와서 안 봤어\n 키키 그래도 저 때 기안이 표정 진짜 안 좋아서 전현무가 엄청 노력하는데 웃기긴 했어\n 웃펐어 말 그대로\n 나도 안 본 지 오래됐어\n 나도 그거 기사로 봤어\n 키키 맞아 웃프더라\n 그냥 진작 좀 잘하지 키키\n 그 사람이 어떤 사람인지 알고 싶으면 진짜 착하게 잘 대해보면 된다는 말 있잖아...\n 그냥 나혼산 팀 자체가 너무 못났어\n 맞아 ㅠㅠ 같이 한 세월이 얼마인데 나도 기안이었으면 진짜 울었어 맘 아파서\n 맞아 친하니까 장난치는 것도 선이 있는데 그건 좀 아니지!\n 진짜! 으휴 예능은 진짜 재밌으려고 보는 건데 그건 선 넘었다\n 진짜 세상이 착하게 살기 힘들게 만들지 않냐\n 착하게 살면 바보 취급하니 ㅠㅠ\n 슬프다 슬퍼\n 맞아 세상이 날 이렇게 만든 거야!\n 아니 근데 그렇게 말하니까 생각났는데 나 옛날에 화장 좀 진했을 때 사진 키키\n 그거 나 만만하게 보이는 거 싫어서 좀 진하게 하고 다닌 것도 있어\n 언니는 그래도 되겠다\n 언니 옛날에는 더 착했다며...\n 세게 하고 다니자\n 키키 맞아 나도 쌩얼에 안경 쓰면 더 무시 당해 화장 열심히 해야 돼\n 웅 키키 진짜 또 누가 만만하게 보면 스모키하고 온다...!\n 키키 언니 스모키랑 나나 쌩얼 보고 싶당
34,일반 대화,군대 안가고 공익이 낫지\n 공익으로 가서 출근 퇴근 하는게 최고야.\n 공익은 집에서 출퇴근 하는게 부러워.\n 나도 공익 떨어져서 현역 갔잖아\n 나도 공익 붙으면 공익 갔지.\n 나도 공익 떨어져서 ROTC 한거잖아.\n 오 너 ROTC 였어?\n 군대 장교로 갔다고?\n 나도 친구가 같이 보자고 꼬셔서 시험봤었어.\n 친구랑 같이 한거야?\n 아무것도 모르고 지원 한거야?\n 친구는 떨어지고 나만 붙었어.\n 그래도 반전이 있었네\n 친구가 가자했는데 친구는 불쌍하다.\n 친구가 학점관리도 안하고 운동도 안해서 떨어졌어.
35,일반 대화,**아 신혼여행 어디로 갈거야?\n 나는 예전부터 스페인 가고 싶었어\n 나도 유럽!\n 나도 그랬는데 이제는 휴양지로 가고 싶어\n 근데 휴양지로 가는것도 나쁘지 않을거 같아\n 몰디브 이런데?\n 응 그런것도 좋고 그냥 가서 휴양하고 오고 싶어\n 근데 지금 어차피 신혼여행 제주도 밖에 안돼ㅠㅠ\n 근데 발리 풀렸다는 소리도 있어\n 근데 정확한게 아니잖아\n 맞아ㅠㅠ그냥 제주도로 가자\n 나 결혼할때는 아마 풀렸을거야 키키
36,일반 대화,너는 그럼 동생이 어디 있는지 모르는 거야?\n 키키 사실 기억이 나지 않아\n 군대에서 편지 보내지 않아?\n 그거는 이미 예전에 봤었어\n 요즘에는 짬이 차서 안 보내도 된대?\n 아니 이제 부사관으로 바껴서 처음부터 다시 하긴 하는데  바쁜가 봐\n 아 아예 직업군인이 된 거구나!\n 어 맞아 이제 기억이 났네 키키\n 동생한테 너무 관심 없는 거 아니야? 키키\n 어렸을 때 많은 관심을 줘서 괜찮아\n 그러면 육군으로 근무하고 있겠네?\n 어 그렇지 자주포 정비를 할걸\n 자주포가 뭐야? 기계 이름이야?\n 나도 자세히 모르는데 그 탱크에 달려 있는 거 그런 거 아닌가?\n 그거 하는 사람을 포병이라고 하나?\n 글쎄 부사관 하사인데 포병인지는 모르겠네
37,일반 대화,나 오늘 마라탕 먹었는데 머리카락 나왔어.\n 헐 마라탕에서 머리카락? 어떻게 했어?\n 아저씨한테 얘기했지 그러니까 그냥 바꿔준다고 해서 그냥 먹었어.\n 머리카락만 빼고 그냥 먹은 거야?\n 아니 새로 해 주셨어 근데 너 마라탕 칼로리가 몇 인줄 알아?\n 아니 ! 칼로리 한번도 본 적 없어 몇 인데?\n 그게 떡볶이 칼로리보다 높대!\n 떡볶이도 엄청 높잖아 몇 인데?\n 몰라 그게 소 기름이 엄청 들어가서 칼로리가 높대!\n 키키 맞아 소고기 기름은 살 많이 찐다고 하던데\n 응 그게 내 혈관에 정착되면 큰일 나는 거야!\n 소 기름은 먹는 거 아니라고 많이 들었어 ㅠ 맛있는데\n 맞아 건강을 위해서는 마라탕 냄새도 맡지 말아야 해!\n 그거 너무 잔인하다 마라탕 너무 맛있잖아 ㅠ\n 그래서 나는 한 달에 한 번씩 먹어!\n 나도 이제 마라탕 적당히 먹어야겠다
38,일반 대화,"올해 태풍이 왔었나?\n 늦여름에 태풍 왔어.\n 태풍이 8월인가 왔나?\n 태풍 9월에 왔어.\n 9월이면 가을 아닌가?\n 가을은 아니고 늦여름이지.\n 태풍이 늦게 온거지?\n 올해는 좀 늦게 온거야.\n 보통 언제쯤 와?\n 보통 7월, 8월에 와."
39,일반 대화,주말에 서울가셔요?\n 아직은 예정이에요\n 주말에 서울이면 말만 들어도 답답\n 저도 차많은 곳은 싫어서 안가고 싶어요\n 확실히 차도 사람도 없는 여유로운곳이 좋네요\n 그래야 드라이브 하는 맛이 나죠\n 단풍길 드라이브 하고 싶네요\n 단풍길 드라이브라 생각만 해도 기분 좋네요\n 주말에 드라이브 계획 세워 봐야겠네요.\n 저는 주말에 취소 되길 바라고있어요
40,일반 대화,지금 다들 일하는 중이야?\n 응 나는 지금 무역회사 다니고있어\n 아니 나는 일 그만두고 쉬고 있어\n 아아 나는 지금 카페에서 일하는 중이야\n 아 카페에서 일하면 진상들 진짜 많다던데 ㅠㅠ\n 손목 아프겠다 아아 만드느라 바쁘지\n 이제 익숙해졌어 키키\n 요새 진상 엄청 많아 ㅜㅜ\n 아 카페 알바 할 때는 아이스 아메리카노가 젤 좋은 거 아니야? 키키\n 아니야 아예 안 오는 게 젤 좋아\n 키키 아아가 짱이지 키키\n 근데 또 너무 안오면 지루해\n 아 보통 20대 남자가 젤 진상 없다던데 키키\n 왜? 젊으면 뭐 안 시키나?\n 키키 30대부터 많은 거 같아 키키 요즘따라 더 많아\n 20대 남자들이 보통 사고 안치고 조용히 있다 간다던데\n 사실 애기들만 아니면 괜찮지 않아?\n 보통은 다 괜찮아 키키\n 가끔 이상한 사람들이 문제지\n 맞아 보통 아줌마들이 좀 그러시지 않나? ㅠㅠ\n 자주 보이는 진상이 아주머니들이긴 해...
41,일반 대화,이정재가 오징어 게임으로 고담 어워즈 최우수 연기상 후보에 올랐대.\n 이정재는 충분히 고담 어워즈 최우수 연기상을 받을 자격이 있다고 봐.\n 와 생각보다 더 대박났네 그정도인 줄은 몰랐네\n 정말 인생 한방이 아닌가 싶어. 연기는 물론 잘하지만.\n 정말 한방에 세계적으로 유명한 스타가 되어 버렸네.\n 그래 연기력이 받쳐주는 결과라고 보면 될 것 같아\n 우리나라 작품이 세계에서 참 인정 받는다니 신기하다.\n 그러게 음반 뿐만 아니라 한국의 모든 것이 세계적으로 인정 받는거 같아.\n 그만큼 우리나라도 기술이나 연출이 많이 발전한 것이라고 봐야겠지\n 오징어게임은 감독이 상 받아야 하는 것 아닐까?\n 내가 따로 하는 것은 없지만 한국인으로써 자긍심이 생겨.\n 감독도 상 받을만 하다고 보는데
42,일반 대화,어떤 머릿결을 가지고 있으세요?\n 심각한 곱슬머리입니다.\n 푸석푸석한 머리입니다\n 관리를 편하신가요?\n 한다고 하는데 안되네요\n 젊었을 때는 힘들었는데 늙으니 좋네요.\n 저는 머리숱이 많아서 고민이에요\n 저도 머리숱이 많았는데 많이 줄었습니다.\n 부럽네요 저는 없어서 고민이예요\n 머리 말려주는 기계가 있다면 꼭 사고 싶어요\n 그거 정말 좋을 것 같습니다. 손녀들이 좋아할 물건이에요.\n 저는 일어나면 머리가 많아지면 좋겠어요
43,일반 대화,"번화가에 신호가 없어서 교통 질서가 엉망이야.\n 나도 매번 갈 때 마다 느껴.\n 너무 복잡하고 정리가 안돼.\n 왜 신호등도 다 설치했으면서 몇 년 째 꺼둔 채 사용하지 않는걸까?\n 처음에는 유동 인구가 적고 도로 사이가 2차선으로 좁아서 그랬던 것 같아.\n 그런데 이제 차도 항상 많고 가게도 많아서 오토바이도 뒤엉키는데 왜 사용을 안하는 지 모르겠어.\n 그러게 말이야. 그래서 사고 날 뻔 한 적이 한 두 번이 아니잖아.\n 신호가 없으면 사람이 우선이어야 하는데, 운전자들이 배려심 없이 먼저 지나가잖아.\n 속도도 안 줄이고 달려와서 사고나기 싫으면 알아서 비키라는 식으로 운전을 하는데, 너무 화가 나더라고.\n 맞아. 정말 큰 사고가 나기 전에 꼭 개선이 필요한 것 같아.\n 응. 시청에 건의를 넣어야 겠어."
44,일반 대화,"요즘은 택시가 접근성이 많이 좋아졌어.\n 모빌리티 어플이 생기면서 요금이나 기사님 평가 같은 정보가 주어져서 친숙하게 느껴지는 것 같아.\n 맞아. 어느 정도 부담 해야할 지 미리 알 수 있으니까 마음의 걱정이 좀 덜어지지.\n 맞아. 기사님 평가도 있어서 예전처럼 무례하게 질문하거나 운전을 험하게 하는 일도 줄었어.\n 그리고 결제 방법도 다양해져서 정말 좋아.\n 맞아. 예전에 어플 도입 전에는 많은 분들이 현금을 고집하셔서 불쾌한 적이 있었어.\n 코로나로 인해서 자동 결제 방식도 생겨 났잖아.\n 나도 한 번 이용해 봤는데, 정말 간편하더라고.\n 그리고 차 종류도 필요한 용도에 맞게 설정할 수 있으니까 번거롭게 찾지 않아도 되는 장점도 있어.\n 택시 이용 조건을 완전 내 마음대로 선택 할 수 있으니까 편한 것을 좋아하는 나에게 안성맞춤이야."
45,일반 대화,아르바이트 열심히해서 암소갈비 함 뜯으러 가자\n 죽기전에 한번은 가겠지 키키 일욜심히 해야겠네\n 이제 회사 낮잠시간이가?\n 응 회사 쉬는시간이다\n 니는 낮잠 안자나?\n 이제 잘꺼다 피곤하다\n 그렇구나 나도 회사 화장실에 좀 가야겠네\n 응 화장실 잘가따와\n 그래 회사생활 화이팅\n 응 오빠야도 열심히 일하구\n 그래 열심히 해야지 회사생활
46,일반 대화,"너희 자취했을때 요리 해먹었었니?\n 아니 나는 배달만 시켜먹었다ㅠㅜㅜ\n 나도 로망은 있었는데 막상 자취하니까 안되더라...\n 그것도 진짜 부지런해야돼~\n 그렇지 다 배달 시켜먹었지?, 나도 배달만 먹은 듯 그래서 이제 요리좀 해보려고 !\n 자취생 요리 유튜버꺼 참고해서\n 응 키키 배달만 먹다보니깐 엄마 김치가 제일 맛있었어ㅠㅠ\n 맞아 그럴 때 집밥 생각나면서 그립지...\n 맞아 엄마집 엄마밥 엄마국이 최고야 ㅠㅠ\n ㅋ지금도 요즘 먹고 싶은 게 한개도 없다ㅠ\n 왜 그래... 차라리 먹고 싶은게 많아야 먹고 싶은 식욕으로 활기가 있을 거 같은데ㅜㅜ\n 그러게 우리가 자취 요리 잘 배워서 부모님 해드려도 좋을 것 같아\n 키키 맛있는건 디저트 밖에 생각 안나서  배만 볼록이다~\n 아이고 한 번 먹어도 집밥 든든히 먹는게 최고지ㅜ 지금부터라도 건강 생각해서 신경쓰면서 먹어봐!"
47,일반 대화,애니메이션 또 어떤거 좋아하세요?\n 너의 이름을 도 재미있게 봤어요\n 일본 애니메이션이 재미있긴해요\n 몇 번을 본지 모르겠어요 하하\n 영화관가서 봤어요?\n 아뇨 아쉽게 영화관에서 못봤어요\n 영화관에서 보는게 좋긴 하죠\n **님은 좋아하는 애니메이션 있어요?\n 전 다 좋아해요.\n 나중에 재미있었던거 추천 좀 해주세요\n 네네 그렇게 할께요. **님도 추천 해주실꺼죠?\n 네 저도 추천해 드릴게요
48,일반 대화,다들 군대 다녀 왔어?\n 응 나는 저기 강원도에 갔다왔지\n 응 나도 홍천으로 갔다왔어\n 다들 군필이구나\n 언제 전역했어?\n 음 나는 16년도에 전역했어 키키\n 나는 올해 전역했어 키키 시간빠르다\n 키키 올해면 별로 안됐네 키키\n 나오니깐 어때?\n 와 올해 전역이면 18개월인가? 부럽다 ㅠ\n 밖에는 생각보다 먹을게 많더라고 나오자마자 살쪘어\n 키키 먹을거 천지 키키\n 예전에 몇 개월이었는데?\n 내가 있을 때는 21개월 꽉꽉 채워서 전역했지!ㅠㅠ\n 나는 18개월 해서 다행이야... 어떻게 버텨\n 그니깐 점점 줄고 있구나\n 요즘은 군대에서 개인 휴대폰도 쓴다던데 맞아?\n 맞아 휴대폰 쓸 수있어\n 키키 통화도 잘되던데 키키\n 너 때는 안 썼어?\n 나는 휴가 갈 때만 만질 수 있는 게 휴대폰이지 키키\n 나는 정말 군대에서 잘 보냈던 거 같아 그래도
49,일반 대화,회식 자주해요?\n 저희 회사는 회식 자주 안해요\n 코로나 때문에요?\n 코로나 전부터 그랬어요\n 회식 없는게 더 좋을수도 있겠네요\n 전 술을 못먹어서 더 좋아요\n 술 안마셔도 자꾸 권하니...\n 술 권하시는분 싫어요\n 회식을 안하니 **님 한테는 딱이겠어요\n 회식없는게 젤 행복해요 하하
