idx,class,conversation
40,일반 대화,계절 바뀌는 거 너무 싫어\n 아니 호주처럼 계속 여름이면 좋겠다\n 호주는 여름나라인가?\n 아마 그럴껄? 그래서 크리스마스도 여름이잖아\n 어 그거 기사에서 본거같다\n 그래도 연말에는 눈이 내려줘야되는데\n 맞아 추워도 분위기는 있어\n 지금 얼마 안있으면 크리스마스 곧 되겠다\n 그러니까 계절이 진짜 금방 바껴\n 겨울 옷 좀 사야겠다 나는
41,일반 대화,캠핑 좋아해?\n 나는 엄첨 좋아하지.\n 진짜? 그럼 캠핑 갈까?\n 좋아! 당장 가자!\n 그래도 이것저것 준비할게 많잖아\n 나는 이미 다 준비돼 있지\n 그럼 장소만 정하면 되겠네?\n 장소도 내가 자주 가는곳이 있어\n 캠핑 정말 좋아하는구나?\n 당연하지! 어서 출발하자!
42,일반 대화,나 풋살장 운동하러 왔어!\n 오 나도 풋살 좋아 하는데 키키\n 아 진짜 풋살장 재미있지 키키\n 여기 사람들 진짜 많네\n 어 그거 인기 많아 키키\n 풋살 족구 난 다 좋아해 키키\n 처음 하는 거라 다 재밌다 키키\n 거기 잘 하는 사람 있어?\n 진짜 사람 많지 운동하는 사람\n 나중에 족구도 해보고 싶다!\n 어 족구 하고 싶으면 우리랑 같이 하자 키키\n 나는 피구 좋아하는데 키키 같이하자\n 등산하면서 체력이 물이 올랐나 봐\n 맞아 등산하면 체력 좋아진다고 그러더라 키키\n 통키가 먼지 보여줄게 피구 하자\n 역시 엄마랑 등산이 힘이 컸어\n 맞아 엄마랑 등산 하면서 효도 하고 건강 챙겨 키키\n 등산 하는 것도 좋긴 하지\n 키키 힘들어 근데
43,일반 대화,오늘 문 대통령이랑 바이든이랑 로마에서 만났대\n 엥 언제 거기까지 가셨대 키키\n 로마 가서 뭐 했대?\n 아 대통령들은 항상 바쁘시잖아 키키\n 키키 맞아\n 우리가 알 수 없는 세계에 계시지 키키\n 맞아\n 이제 끝나 가시는데 마무리 잘하시는 거겠지\n 거기서 로마 교황한테 방북 제안했대\n 그게 뭐야 방복 제안?\n 그건 뭐 한 거야 키키\n 방복 말고 방북 키키\n 제대로 봐 너\n 아니...\n 북한 방문하는 걸 제안했다구...\n 아아\n 그걸 왜 그분한테 제안을 해?\n 남한에 신경 써야지\n 맨날 북한 신경 써\n 성사만 된다면 정말 큰일인데!\n 헐 그거 성사되면 안 좋은 거야?\n 왜 큰일이야 ㅠㅠ\n 설마 방문하겠어?\n 아니\n 좋은 큰일이라고 임마\n 아 좋은 일이라고?\n 난 문제 있는 줄 키키\n 우리 이런 거에 무지하잖아 키키\n 정치에 관심이 없오
44,일반 대화,이제 프로야구 순위 확정되었나보다\n 1위팀은 어디가 된거야?\n 삼성이 1위 아닌가?\n 삼성에 관심이 없어서 모르겠는데\n 그럼 여보 엘지는 잘했어?\n 엘지 두산에 맨날 지던데\n 맞아 포스트시즌에서는 지긴 하지\n 두 팀 다 포스트시즌에 진출한거야?\n 응 두산은 맨날 올라가\n 엘지도 계속 상위권이라 올라감\n 이번에는 왠지 엘지가 이길듯\n 에이 두산이 우승한다니깐
45,일반 대화,미국은 백신 맞으면 갈 수 있대.\n 그래? 나 미국 가보고싶어.\n 미국 가본 적 없어 ?\n 한번 있는데 너무 어렸을 때라서 다시 가고 싶어.\n 우리 둘 다 백신 맞았으니까 갈 수 있을거야.\n 맞아. 나중에 같이 가보자.\n 좋아. 미국이 백신 접종자 입국 허용이라서 너무 좋다.\n 그러니까. 빨리 코로나가 없어지면 더 좋겠어.\n 나도. 코로나 때문에 여행 못가서 너무 힘들어.\n 그러게. 빨리 마스크 안쓰면 좋겠다.
46,일반 대화,나 요즘 머리가 너무 많이 빠지는 것 같아ㅠㅠ\n 너 머리숱 많지 않았어?\n 나 어렸을 땐 진짜 숱 부자였는데\n 근데 너 지금도 머리숱 많아보여\n 아냐ㅠㅠ 머리카락이 길어서 그런지 빠지는게 눈에 잘보여\n 원래 머리카락은 빠지고 나고 싸이클이 있잖아\n 그래? 그럼 탈모는 아닌가?ㅠㅠ 괜히 걱정되길래\n 탈모가 초기 치료가 중요하긴 한데 너는 아직 그정도는 아닌것 같아\n 그럼 다행이다ㅠㅠ 그래 초기 관리가 중요하니까 샴푸라도 바꿔봐야겠어\n 맞아 요즘 탈모 샴푸 종류도 많고 잘 나온다더라구
47,일반 대화,"너 네일 숍 가봤어?\n 언니랑 같이 몇 번 가봤어 왜?\n 그거 한 번 하는데 비용 얼마나 들어?\n 기본은 2만원부터였어 패키지마다 가격이 달라\n 그냥 관리는 2만원 이면 되려나?\n 응 기본 관리는 그정도 하지, 너 받으려고?\n 아니 어머님 보내드리려고\n 아 효자가 여기 있었네\n 그래 이왕이면 같이 받아봐\n 남자도 받는 사람 있어?\n 응 요즘엔 남자도 많이 보여"
48,일반 대화,오징어게임에 나왔던 외국인 단역이 한국에서 인종차별 당했대...\n 헐 한국에서 인종 차별 했대?\n 뭐야\n 우리나라도 많이 당해서 그런 거 싫어하면서\n 응 한국인들이 인종차별 했다네\n 와 대박 누구 말 하는 거지 ㅠㅠ\n 거기 나온 사람이 글 올린 거야?\n 응 우리나라도 내로남불 쩔잖아\n 하긴 그것도 그래\n 지금 이미지 좋아지는데 ㅠㅠ 아이고\n 그러니까 이렇게 떴는데 좀 그렇다\n 2015년에 당했는데 이제 와서 고백한다네ㅠ\n 아 거기 나온 사람이 2015년에 우리나라에서 차별을 당했다고 하는 거지?\n 오징어게임에서 당했다는 거 아니고 그전에 당했다는 거구나\n 응 알리라는 배우 아니고 필리핀 국적의 단역 배우야\n 아 우리나라 사람들도 인종 차별 안 했으면 좋겠네\n 그러니까 그런 거 상관없이 잘 지내야지\n 응 나랑 다르다고 무시하면 안되지.\n 맞아\n 그건 진짜 나쁜 거야\n 우리는 그렇게 하지 말자!
49,일반 대화,어릴때 주로 머하고 놀았어?\n 여자 애들은 보통 공기놀이 하지 않았나?\n 맞어 나도쉬는 시간 마다 한것 같아\n 10분 쉬는 시간 진짜 열심히 놀았지\n 고무줄도 많이 했는데\n 점심시간에는 고무줄도 많이 했어\n 그건 세팅하는데 시간이 걸리니까\n 교복치마 입고도 했는데 말이야\n 그때는 모바일일이 아니고 그냥 몸으로 게임하고 놀았지\n 응 맞어 맨몸은로 노는걸 참 많이 했어
50,일반 대화,요즘 교육비 너무 많이 들어\n 그러게 말이야\n 유치원때부터 시작이지?\n 응 유치원부터 교육비 들어가니깐\n 영어유치원은 너무 비싸더라\n 100만원이 넘는다며\n 이래서 부모들 등골이 휘나봐\n 이래서 다들 투잡 뛰고 하는거지\n 중고등학교때는 어쩌냐\n 열심히 돈 모아놔야지
51,일반 대화,너희 부산 언제 올 거야?\n 부산 말 만하면 달려가지 키키\n 우리 돈 모아서 갈게 기다려\n 이번에 자가용 타고 오는 거야?\n 아니 부산은 무조건 기차 키키\n 아니 기차 타고 가자 우리 힘들어\n 오는 길에 통영이나 기장 들렸다가 와\n 거기 운전 무서울 거 같아 키키\n 오 통영도 가까워?\n 진짜 너무 멀잖아 부산 구경 시켜줘 키키\n 바닷가 실컷 보고 와라 키키\n 어 바다 엄청 보고 싶어\n 키키 회 먹을래\n 아 진짜 바다 물멍 할래 키키\n 여기 있다가 가면 진짜 힐링 될 거야 하하\n 물멍 키키 나도 힐링하게 물멍 할래 키키\n 회 막회 물회 다 먹고 싶다 키키\n 나랑 통영 케이블카 타러 가자\n 오 좋아 케이블카 타러 가자\n 광안리 해운대 다 구경해야지 키키
52,일반 대화,"너 이번에 가족사진 찍었다면서?\n 응 맞아\n 이번에 신청한 거 당첨 됐어 키키\n 오 어디서 신청 했는데?\n 오 뭐 신청하는 게 있어?\n 인스타에 뭐 떠 있더라고 키키\n 그래서 신청 했는데 전화 왔어 키키\n 옷은 시밀러 룩으로 입었어?\n 그러게 가족사진은 그렇게 입잖아 키키\n 응 다 셔츠랑 청바지 입고 찍었어 키키\n 키키 거의 가족사진은 그렇게 입고 찍더라\n 키키 그렇게 입어야 제일 이뻐\n 맞아 깔끔하게 입어야 나중에 봐도 촌스럽지도 않고 키키\n 오, 혹시 맨발로 찍었어?\n 키키 청바지엔 맨발이 국물이지 암만\n 웅 맞아\n 맨발 키키 역시 본 건 있구만~\n 아니 티비에서 그렇게 나오더라고\n 다음엔 나도 그렇게 찍어야겠다\n 응 너네도 한번 신청해서 찍어 봐!\n 맞아\n 다음엔 나도 그렇게 찍어야지"
53,일반 대화,블럭만들기가 아이들 상상력 교육에 좋은거 같아서 살려는데 괜찮겠지?\n 우리아이는 블럭카페를 보내고 있어.\n 상상력 키워 준다는데 우리 아이는 쳐다보지를 않아.\n 우리동네도 블럭방이 있었는데 코로나 때문에 문을 닫았어\n 우린 아직도 해. 문화센터에서 작게 강좌도 있었는데 지금은 안하네.\n 레고를 전문적으로 가르쳐 주고 교육하는 학원도 있더라고\n 학원도 있는지 몰랐네. 문화센터에서 하는 수업이 저렴해서 좋았어\n 아이들 집중력키우고 상상력도 키우고 좋은 교육같아.\n 엄청 비싸서 보내려다가 말았어\n 요즘 아이들이 집중력이 부족하다고 하더라. 빨리 블럭을 종류별로 사야겠어\n 난 학원을 보내야겠어.\n 뭐든 결론은 다 돈이더라고 힘들다 정말
54,일반 대화,왜 이렇게 오늘 집중을 못 했어?\n 미안하다 경기 직전에 여자친구랑 싸우는 바람에\n 아 오전에 시험본거 망쳐서 컨디션이 영 안좋더라\n 다음에는 좀 잘하자...\n 이길 수 있는 상대인데 이게 뭐야\n 그래도 오늘 제일 결정적인 실수는 너가 제일 많이 했잖아\n 너는 매니저면서 응원단도 제대로 못 꾸려오고 말이야\n 자꾸 지니까 응원단도 안 나온다고 하더라고... 자꾸 나한테 비중이 과해져서 실수가 나온거고\n 그래 우리 다 오늘 잘못한 게 많았으니까 서로 덮고 넘어가자\n 그래 오늘은 그냥 잊어버리자.\n 우리 다음 경기는 언제야?\n 내일인데 대체 정신을 어디다가 두고 다니는 거야?\n 재수강 수업인데도 시험 망쳐서 많이 속상한가보다\n 그러게. 내일은 더 열심히 해볼게!
55,일반 대화,"나 어렸을 때 피아노학원을 그만둔게 너무 후회돼.\n 왜 갑자기 그런 생각이 들었어?\n 그러게. 피아노 쳐야 할 상황이 생긴거야?\n 그런건 아닌데, 뭔가 다룰 수 있는 악기가 하나쯤 있으면 좋을 것 같다는 생각이 들어서...\n 그치. 나도 그런 생각 많이 했어.\n 난 기타가 너무 배워보고 싶어.\n 나는 피아노 칠 줄 아는데, 생각보다 칠 수 있는 기회가 많지가 않은 것 같아.\n 다른건 몰라도 어렸을 때 악기 하나는 배워두는게 좋은 것 같아. 뭐가 되었든 간에.\n 우리 어렸을 때는 피아노랑 바이올린을 제일 많이 배웠던 것 같아.\n 맞아. 나도 피아노학원에서 바이올린도 같이 배웠었는데...\n 어머. 너 그럼 바이올린도 켤 줄 알아?\n 피아노 지금도 칠 줄 아니까 바이올린도 가능하지 않을까?\n 아냐. 바이올린 연주하는 법은 다 까먹었고, 피아노만 칠 줄 알아."
56,일반 대화,축구 보는 거 좋아해?\n 그닥 좋아하지는 않는데 보러 간 적은 있어\n 오 어떤 경기 보러갔는데?\n 월드컵 예선 경기였었나?\n 어느 나라랑 한 건지 기억나?\n 어 그것까진... 그냥 오빠 따라 간 거라\n 그렇군 그래도 재밌었어?\n 응 생각보다 잘 보이고 응원도 재밌었던 듯\n 나랑도 나중에 경기 보러가\n 오케 재밌겠다\n 친구들 모아서 가자
57,일반 대화,요즘 진짜 구독 서비스 되게 많지 않아?\n 넷플릭스 이런 것도 그런데 책 구독하는 어플도 있더라.\n 와 정말?\n 책 구독 어플은 어떤 식으로 운영이 되는 거지?\n 그게 한 달에 만원인가?\n 금액은 정확히 기억 안 나는데 그쯤 됐던 거 같아.\n 그걸 내면 어플로 대부분의 책을 볼 수 있어!\n 책 종류는 일반 서점에서 파는 종이책 종류랑 거의 동일해. 베스트셀러든 뭐든!\n 오 대박이다!\n 전자책 생긴 것도 신기했었는데 이제는 구독하는 개념으로 온라인 도서관이 생긴 느낌이네 키키\n 응응 맞아! 그리고 커피 구독하는 것도 있어서 자기 취향대로 드립 커피 배송 오는 것도 있더라.\n 응응 맞아! 그리고 커피 구독하는 것도 있어서 자기 취향대로 드립 커피 배송 오는 것도 있더라.\n 아! 나 몇 달 전에 꽃 구독 서비스 이용했었다 참\n 우와 커피 구독은 너무 신기한데! 키키\n 꽃 구독도 있어?\n 와 진짜 신세계야.\n 나만 다른 세상에 살고 있는 느낌이야.\n 키키 집에만 있으니까 기분도 자꾸 다운되고 해서 꽃 구독 받았었는데 일주일에 한 번씩 오거든? 종류 다르게...\n 그 꽃만 봐도 기분 좋고 배송 오는 날이 기다려지더라고!\n 와 그거 근데 되게 괜찮은 거 같아!\n 기분 전환도 되고 집도 화사해지고 선물 받는 기분도 나고 하하\n 맞아!\n 진짜 인터넷으로 많은 걸 할 수 있게 된 거 같아! 키키\n 심지어 영양제 구독도 가능하다네. 신문명...\n 와 영양제 구독...\n 진짜 갈수록 정말 다양해지는 세상에 살고 있는 거 같아. 키키\n 저번에 유튜브에서 어떤 사람이 이불 서비스 받는 것도 되게 신기했었거든!\n 주기적으로 이불을 가져다주고 가져가서 빨아주고 이러는 것도 있더라구!\n 오 진짜?\n 대박 유용하다.\n 나도 겨울 이불은 좀 두꺼워서 집에 있는 세탁기로 좀 버겁거든.\n 한번 이용해봐야지 키키\n 응응 나도 처음 알게 됐는데 되게 편해 보이더라!\n 내 이불은 아니지만 깨끗하게 빨아서 주기 때문에 호텔 이불 느낌이 난다고 키키\n 오 진짜 그럴 거 같아!\n 한번 찾아봐야겠어.\n 이건 다른 얘기긴 한데 마켓컬리랑 이런 데도 갑자기 가전제품도 팔더라 키키\n 냉장고 티비 이런 거!\n 오! 점점 영역을 넓혀가는 건가 키키\n 마켓컬리하면 식료품 생각만 났었는데 말이지!\n 그치? 티비 사고 싶어서 찾아보다가 깜짝 놀랐어! 키키\n 이제 못 사는 게 없겠구나 싶고.\n 진짜 그렇겠어 키키\n 이젠 정말 손쉽게 뭐든지 구매할 수 있는 세상이 온 거 같아.
58,일반 대화,어린이축구교실 같은거 보내고 싶은데 힘들려나?\n 축구교실 좋아. 애들 운동도 되고\n 우리 조카는 축구교실 다니고 있어 너무 좋아 하더라\n 여자아이도 다녀도 되겠지? 우리딸이 운동하는걸 너무 좋아해\n 응 우리 아들 딸 다 다니고 있어.\n 우리 아이도 유치원도 축구교실 다녔었어 물론 공을 차지도 못하고 그만 뒀지만\n 코로나 때문에 나도 알아보다가 그만 뒀거든. 실내서 하더라고\n 나도 보내던 태권도 끊고 축구교실도 끊었다가 다시 보내고 있어.\n 어 실내에서 하더라고 남자애들은 너무 좋데 시켜봐\n 축구교실이 아이들한테 인기가 많은가봐\n 맞아 대기도 하고 그러더라고\n 다니려는 아이가 많아서 대기도 있더라고 신청해봐
59,일반 대화,너희 이번에 시험결과 어때\n 나는 그냥 완전 망했어 키키\n 말하면 뭐해~ 망친 거지 아주~\n 키키 야 뭐야 나만 통과?\n 키키 맨날 혼자 통과해 키키 혼자 공부하고 키키\n 아니 2점 차이로 2급이야 ㅠ\n 한국사는 무조건 1급 따야 하는데ㅠ\n 나는 그냥 공부 하기 싫어 ㅠㅠ\n 그러니까 2점차 너무 억울해 ㅠ\n 큰별 쌤 인강 다 들었어?\n 아니 나 인강 잘 안 들어 ㅠㅠ\n 아니 마지막에 조금 놓쳤어 ㅠ\n 아 거기에 뭐 나올지 찝어 주던데\n 마지막에 안 놓쳤으면 1급 됐겠다 ㅠㅠ\n 다음엔 끝까지 보고 쳐야지\n 응 다음에는 집중해서 다시 쳐봐\n 웅 다음엔 끝까지 공부 해!\n 응 다시 원서 접수 해야겠다
